#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
norse_pagan_DESC;Norse heathenry is the last surviving branch of the ancient Germanic belief system. A pantheon of gods under the wise warrior god Odin rules all the branches of the worldtree, Yggdrasil. The other two main gods are Thor, friend to mankind, and Frey, god of fertility. Defining features in-game:\n§Y*§! Can perform coastal raids anywhere\n§Y*§! Fleets can navigate major rivers\n§Y*§! Rulers can Prepare Invasions\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers lose Prestige if at peace for too long\n§Y*§! The Norse Pagan faith can be Reformed;Le paganisme nordique est la branche survivante de l'ancien système de croyances germanique. Le sage dieu Odin domine le panthéon des dieux, régnant sur toutes les branches d'Yggdrasil, l'Arbre du Monde. Les deux autres principaux dieux sont Thor, l'ami des hommes, et Frey, le dieu de la fertilité. Dans le jeu :\n§Y*§! Peut effectuer des raids côtiers partout\n§Y*§! Les flottes peuvent naviguer sur les principaux fleuves\n§Y*§! Les dirigeants peuvent préparer des invasions\n§Y*§!Les non-païens qui ont peu de moyens techniques ont une très basse limite de stock dans les comtés païens\n§Y*§! Peuvent déclarer des guerres d'assujettissement à tous les autres païens \n§Y*§! Les dirigeants n'ont accès qu'à la succession Gavelkind\n§Y*§! Les dirigeants ne peuvent déclarer de guerres saintes\n§Y*§! Inférieurs en conversion et vulnérables aux missionnaires non-païens\n§Y*§! Les dirigeants perdent du prestige lors d'une période de paix prolongée\n§Y*§! La foi païenne nordique peut être réformée;Das nordische Heidentum ist der letzte überlebende Zweig des alten, germanischen Glaubenssystems. Ein Pantheon von Göttern unter dem weisen Kriegergott Odin beherrscht alle Zweige des Weltenbaumes Yggdrasil. Die anderen beiden Hauptgötter sind Thor, Freund der Menschheit, und Frey, Gott der Fruchtbarkeit. Bestimmende Merkmale im Spiel:\n§Y*§! Kann überall Küstenraubzüge durchführen\n§Y*§!Flotten können Hauptflüsse befahren\n§Y*§! Herrscher können Invasionen vorbereiten\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Kann Unterwerfungskriege gegen alle anderen Heiden ausrufen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Herrscher können keine Heiligen Kriege ausrufen\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Herrscher verlieren Prestige, wenn zu lange im Frieden\n§Y*§!Das nordische Heidentum kann reformiert werden;;El paganismo Nórdico es la última rama superviviente del antiguo sistema de creencias Germánicas. Un panteón de dioses bajo el sabio dios guerrero Odín gobierna todas las ramas del árbol del mundo, Yggdrasil. Los otros dos dioses principales son Thor, el amigo de la humanidad, y Frey, dios de la fertilidad. Definiendo características del juego:\n§Y*§! Pueden realizar incursiones costeras en cualquier sitio\n§Y*§! Las flotas pueden navegar los principales ríos\n§Y*§! Los gobernantes pueden Preparar Invasiones\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Pueden declarar Guerras de Subyugación contra todos los otros paganos\n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Los gobernantes no pueden declarar Guerras Santas\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Los gobernantes pierden Prestigio si están en paz por mucho tiempo\n§Y*§! La fe Pagana Nórdica se puede Reformar;;;;;;;;;x;;
tengri_pagan_reformed_DESC;The reformed Tengri faith has a Holy Book written in the Orkhon runic script, a standardized liturgy and a formal church hierarchy led by the High Priest of Tengri, who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars;La foi réformée tengri possède un livre saint écrit en alphabet de l'Okhron, une liturgie standardisée et une hiérarchie ecclésiastique symbolique avec à sa tête le Grand Prêtre de Tengri, qui peut être vassalisé par des dirigeants laïcs. Dans le jeu :\n§Y*§! Il y a toujours un Grand Prêtre, même s'il ne possède pas de terre\n§Y*§! Peuvent piller les voisins pour obtenir un butin\n§Y*§! Le Grand Prêtre peut déclarer de grandes guerres saintes;Der reformierte Tengriglaube besitzt ein Heiliges Buch geschrieben in Orchonrunen, standardisierte Liturgien und eine formelle Kirchenhierarchie, angeführt vom Hohepriester des Tengri, der ein Vasall säkulärer Herrscher sein kann. Bestimmende Merkmale im Spiel:\n§Y*§!Es gibt immer einen Hohepriester, selbst wenn er kein Land besitzt\n§Y*§!Kann Nachbarn überfallen und plündern\n§Y*§!Der Hohepriester kann Große Heilige Kriege ausrufen;;La reformada fe Tengri tiene un Libro Sagrado escrito en la escritura rúnica Orkhon, una liturgia estandarizada y una jerarquía formal dirigida por el Sumo Sacerdote de Tengri, que puede ser vasallizado por gobernantes seculares. Definiendo características del juego:\n§Y*§! Siempre hay un Sumo Sacerdote, aunque no tenga tierras\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! El Sumo Sacerdote puede convocar Grandes Guerras Santas;;;;;;;;;x;;
tengri_pagan_DESC;Tengrism is the religion of the steppe peoples of Eurasia, especially Turkish and Mongol nomads. The chief god is Tengri, the creator god who rules the skies. Shamanism and animism also feature prominently in the religion. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers lose Prestige if at peace for too long\n§Y*§! The Tengri Pagan faith can be Reformed;Le tengrisme est la religion des peuples des steppes eurasiennes, en particulier les Turcs et les Mongols nomades. Le dieu en chef est Tengri, le dieu-créateur qui règne sur les cieux. Le chamanisme et l'animisme sont aussi d'importants aspects de cette religion. Dans le jeu :\n§Y*§! Peuvent piller les voisins pour obtenir un butin\n§Y*§! Les non-païens qui ont peu de moyens techniques ont une très basse limite de stock dans les comtés païens\n§Y*§! Peuvent déclarer des guerres d'assujettissement à tous les autres païens \n§Y*§! Les dirigeants n'ont accès qu'à la succession Gavelkind\n§Y*§! Les dirigeants ne peuvent déclarer de guerres saintes\n§Y*§! Inférieurs en conversion et vulnérables aux missionnaires non-païens\n§Y*§! Les dirigeants perdent du prestige lors d'une période de paix prolongée\n§Y*§! La foi païenne tengri peut être réformée;Tengrismus ist die Religion der Steppenvölker von Eurasien, besonders türkischer und mongolischer Nomaden. Der Hauptgott ist Tengri, der Schöpfer der Welt und Herrscher der Himmel. Schamanismus und Geisterglaube spielen wichtige Rollen in der Religion. Bestimmende Merkmale im Spiel:\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Kann Unterwerfungskriege gegen alle anderen Heiden ausrufen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Herrscher können keine Heiligen Kriege ausrufen\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Herrscher verlieren Prestige, wenn zu lange im Frieden\n§Y*§!Der Tengrismus kann reformiert werden;;El Tengrismo es la religión de los pueblos de la estepa de Eurasia, especialmente los Turcos y Mongoles nómadas. El dios principal es Tengri, el dios creador que gobierna los cielos. El chamanismo y el animismo también ocupan un lugar destacado en la religión. Definiendo características del juego:\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Pueden declarar Guerras de Subyugación contra todos los otros paganos\n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Los gobernantes no pueden declarar Guerras Santas\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Los gobernantes pierden Prestigio si están en paz por mucho tiempo\n§Y*§! La fe Pagana Tengri se puede Reformar;;;;;;;;;x;;
baltic_pagan_reformed_DESC;The reformed Baltic faith has a Holy Book with a creation myth, chapters on the gods and a book of prophesies. The church also has a standardized liturgy and a formal church hierarchy led by the High Priest of Dievs, who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars;La foi baltique réformée possède un livre saint qui comprend un mythe sur la création, des chapitres sur les dieux et un livre des prophéties. Son église comporte une liturgie standardisée et une hiérarchie ecclésiastique symbolique avec à sa tête le Grand Prêtre de Dievs, qui peut être vassalisé par des dirigeants laïcs. Dans le jeu :\n§Y*§! Il y a toujours un Grand Prêtre, même sans contrée\n§Y*§! Peuvent piller les voisins pour un butin\n§Y*§! Le Grand Prêtre peut déclarer de grandes guerres saintes;Der reformierte baltische Glaube besitzt ein Heiliges Buch, das einen Schöpfungsmythos, Kapiteln über die Götter und ein Buch der Vorhersagen beinhaltet. Die Kirche hat außerdem standardisierte Liturgien und eine formelle Kirchenhierarchie angeführt vom Hohepriester des Dievs, der Vasall weltlicher Herrscher sein kann. Bestimmende Merkmale im Spiel: \n§Y*§! Es gibt immer einen Hohepriester, selbst wenn er kein Land besitzt\n§Y*§! Kann Nachbarn überfallen und ausrauben\n§Y*§! Der Hohepriester kann Große Heilige Kriege ausrufen;;La reformada fe Báltica tiene un Libro Sagrado con un mito de la creación, capítulos sobre los dioses y un libro de profecías. La iglesia también tiene una liturgia estandarizada y una jerarquía formal dirigida por el Sumo Sacerdote de Dievs, que puede ser vasallizado por gobernantes seculares. Definiendo características del juego:\n§Y*§! Siempre hay un Sumo Sacerdote, aunque no tenga tierras\n§Y*§! Se puede atacar a los vecinos por el botín\n§Y*§! El Sumo Sacerdote puede convocar Grandes Guerras Santas;;;;;;;;;x;;
baltic_pagan_DESC;Baltic paganism is polytheistic, with a pantheon of gods led by Dievs, god of the sky. Other main gods include Perkunas, god of thunder and lightning, very similar to the Germanic god Thor and the Slavic Perun. Other important deities include Saule, goddess of the sun and fertility, Daugava and Meness. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Defensive bonuses in Baltic Pagan counties\n§Y*§! The Baltic Pagan faith can be Reformed;Le paganisme baltique est polythéiste. Dievs, dieu du ciel, domine le panthéon des dieux. Un autre des principaux dieux est Perkunas, dieu du tonnerre et de l'éclair, très similaire au dieu germanique Thor ou au dieu slave Perun. D'autres déités importantes sont Saule, déesse du soleil et de la fertilité, Daugava et Meness. Dans le jeu :\n§Y*§! Peuvent piller les voisins pour obtenir un butin\n§Y*§! Les non-païens qui ont peu de moyens techniques ont une très basse limite de stock dans les comtés païens\n§Y*§! Peuvent déclarer des guerres d'assujettissement à tous les autres païens \n§Y*§! Les dirigeants n'ont accès qu'à la succession Gavelkind\n§Y*§! Les dirigeants ne peuvent déclarer de guerres saintes\n§Y*§! Inférieurs en conversion et vulnérables aux missionnaires non-païens\n§Y*§!Bonus défensifs pour les comtés baltiques païens\n§Y*§! La foi païenne baltique peut être réformée;Baltisches Heidentum ist politheistisch, mit einem Pantheon von Dievs, Göttern des Himmels. Andere Hauptgöttern sind Perkunas, Gott des Donners und der Blitze, ähnlich dem germanischen Gott Thor und dem slawischen Gott Perun. Weitere wichtige Götter umfassen Saule, Göttin der Sonne und Fruchtbarkeit, Daugava und Meness. Bestimmende Merkmale im Spiel: \n§Y*§!Kann Nachbarn überfallen und plündern\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Kann Unterwerfungskriege gegen alle anderen Heiden ausrufen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Herrscher können keine Heiligen Kriege ausrufen\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Verteidigungsboni in heidnischen, baltischen Regionen\n§Y*§!Das baltische Heidentum kann reformiert werden;;El paganismo Báltico es politeísta, con un panteón de dioses encabezados por Dievs, dios del cielo. Otros dioses importantes son Perkunas, dios del trueno y del relámpago, muy similar al dios germánico Thor y al eslavo Perún. Otras deidades importantes son Saule, diosa del sol y la fertilidad, Daugava y Meness. Definiendo características del juego:\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Pueden declarar Guerras de Subyugación contra todos los otros paganos\n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Los gobernantes no pueden declarar Guerras Santas\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Bonificaciones defensivas en países Paganos Bálticos\n§Y*§! La fe Pagana Báltica se puede Reformar;;;;;;;;;x;;
finnish_pagan_reformed_DESC;The reformed Finnish faith has a Holy Book with a creation myth, chapters on the gods and a book of spells and mysteries. The church also has a standardized liturgy and a formal church hierarchy led by the High Priest of Ukko, who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars;La foi réformée finnoise possède un livre saint qui comprend un mythe sur la création, des chapitres sur les dieux et un livre sur les sortilèges et les mystères. Son église comporte une liturgie standardisée et une hiérarchie ecclésiastique symbolique avec à sa tête le Grand Prêtre de Ukko, qui peut être vassalisé par des dirigeants laïcs. Dans le jeu :\n§Y*§! Il y a toujours un Grand Prêtre, même sans contrée\n§Y*§! Peuvent piller les voisins pour un butin\n§Y*§! Le Grand Prêtre peut déclarer de grandes guerres saintes;Der reformierte finnische Glaube besitzt ein Heiliges Buch, das einen Schöpfungsmythos, Kapiteln über die Götter und einem Buch der Zaubersprüche und Mysterien beinhaltet . Die Kirche hat desweiteren standardisierte Liturgien und eine formelle Kirchenhierarchie angeführt vom Hohepriester des Ukko, der Vasall weltlicher Herrscher sein kann. Bestimmende Merkmale im Spiel: \n§Y*§!Es gibt immer einen Hohepriester, selbst wenn er kein Land besitzt\n§Y*§!Kann Nachbarn überfallen und plündern.\n§Y*§!Der Hohepriester kann Große Heilige Kriege ausrufen;;La reformada fe Finlandesa tiene un Libro Sagrado con un mito de la creación, capítulos sobre los dioses y un libro de hechizos y misterios. La iglesia también tiene una liturgia estandarizada y una jerarquía formal dirigida por el Sumo Sacerdote de Ukko, que puede ser vasallizado por gobernantes seculares. Definiendo características del juego:\n§Y*§! Siempre hay un Sumo Sacerdote, aunque no tenga tierras\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! El Sumo Sacerdote puede convocar Grandes Guerras Santas;;;;;;;;;x;;
finnish_pagan_DESC;Finnic paganism is diverse, varying a lot between tribes and regions. It is shamanistic and animist, revering a multitude of gods, including Ukko/Perkele, Kuu and, in the east, Mastor-Ava, goddess of the Earth. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Defensive bonuses in Finnish Pagan counties\n§Y*§! The Finnish Pagan faith can be Reformed;Le paganisme finnois varie beaucoup selon la tribu ou la région. Il est empreint de chamanisme et d'animisme et on y vénère de multiples dieux, dont Ukko/Perkele, Kuu et, dans l'est, Mastor-Ava, déesse de la terre. Dans le jeu :\n§Y*§! Peuvent piller les voisins pour un butin\n§Y*§! Les non-païens qui ont peu de moyens techniques ont une très basse limite de stock dans les comtés païens\n§Y*§! Peuvent déclarer des guerres d'assujettissement à tous les autres païens \n§Y*§! Les dirigeants n'ont accès qu'à la succession Gavelkind\n§Y*§! Les dirigeants ne peuvent déclarer de guerres saintes\n§Y*§! Inférieurs en conversion et vulnérables aux missionnaires non-païens\n§Y*§!Bonus défensifs pour les comtés finnois païens\n§Y*§! La foi païenne finnoise peut être réformée;Finnisches Heidentum ist vielfältig, mit großen Unterschieden zwischen Stämmen und Regionen. Es ist schamanisch und animistisch und bezieht sich auf eine Vielzahl von Göttern, einschließlich Ukko/Perkele, Kuu und im Osten Mastor-Ava, Göttin der Erde. Bestimmende Merkmale im Spiel:\n§Y*§!Kann Nachbarn überfallen und plündern\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Kann Unterwerfungskriege gegen alle anderen Heiden ausrufen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Herrscher können keine Heiligen Kriege ausrufen\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Verteidigungsboni in heidnischen, finnischen Regionen\n§Y*§!Das finnische Heidentum kann reformiert werden;;El paganismo Finlandés es diverso, variando mucho entre las tribus y las regiones. Es chamánico y animista, reverencia a una multitud de dioses, incluyendo a Ukko/Perkele, Kuu y, en el este, a Mastor-Ava, diosa de la Tierra. Definiendo características del juego:\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Pueden declarar Guerras de Subyugación contra todos los otros paganos\n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Los gobernantes no pueden declarar Guerras Santas\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Bonificaciones defensivas en países Paganos Finlandeses\n§Y*§! La fe Pagana Finlandesa se puede Reformar;;;;;;;;;x;;
aztec_reformed_DESC;The reformed Aztec religion has a proper Holy Book, a standardized liturgy and a formal church hierarchy led by a dedicated High Priest who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded.\n§Y*§! The High Priest can call Great Holy Wars;La foi réformée aztèque possède son propre livre saint, une liturgie standardisée et une hiérarchie ecclésiastique symbolique avec à sa tête un grand prêtre dédié, qui peut être vassalisé par des dirigeants laïcs. Dans le jeu :\n§Y*§! Il y a toujours un Grand Prêtre, même s'il ne possède aucune terre\n§Y*§! Le Grand Prêtre peut déclarer de grandes guerres saintes;Die reformierte aztekische Religion besitzt ein Heiliges Buch, standardisierte Liturgien und eine formelle Kirchenhierarchie angeführt vom Hohepriester, der Vasall weltlicher Herrscher sein kann. Bestimmende Merkmale im Spiel:\n§Y*§! Es gibt immer einen Hohepriester, selbst wenn er kein Land besitzt\n§Y*§!Der Hohepriester kann Große Heilige Kriege ausrufen;;La reformada religión Azteca tiene un Libro Sagrado propio, una liturgia estandarizada y una jerarquía formal dirigida por un Sumo Sacerdote que puede ser vasallizado por gobernantes seculares. Definiendo características del juego:\n§Y*§! Siempre hay un Sumo Sacerdote, aunque no tenga tierras\n§Y*§! Definiendo características del juego:\n§Y*§! El Sumo Sacerdote puede convocar Grandes Guerras Santas;;;;;;;;;x;;
aztec_DESC;The Aztec religion features a creation myth centered on sacrifice - even gods were sacrificed to keep the sun moving. This is reflected in the many festivals and rituals of the religion, which feature human sacrifice on a massive scale. The chief gods are Huitzilopochtli, god of war and human sacrifice, Tlaloc, god of thunder and rain, Xiuhtecuhtli, god of fire, Xipe Totec, 'our Lord the Flayed One' and Quetzalcoatl, god of wisdom. Defining features in-game:§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers lose Prestige if at peace for too long\n§Y*§! The Aztec faith can be Reformed;La religion aztèque se caractérise par un mythe de la création fondé sur le sacrifice. Des dieux eux-mêmes furent sacrifiés pour perpétuer le mouvement solaire. D'où les nombreux festivals et rituels religieux, pendant lesquels des sacrifices humains se font en grand nombre. Les dieux dominants sont Huitzilopochtli, dieu de la guerre et du sacrifice humain, Tlaloc, dieu du tonnerre et de la pluie, Xiuhtecuhtli, dieu du feu, Xipe Totec, 'notre seigneur l'écorché', et Quetzalcoatl, dieu de la sagesse. Dans le jeu :\n§Y*§!  Les non-païens qui ont peu de moyens techniques ont une très basse limite de stock dans les comtés païens\n§Y*§! Les dirigeants n'ont accès qu'à la succession Gavelkind\n§Y*§! Inférieurs en une conversion et vulnérables aux missionnaires non-païens\n§Y*§!Les dirigeants perdent du prestige lors d'une période de paix prolongée\n§Y*§! La foi aztèque peut être réformée;Die aztekische Religion besitzt ein Schöpfungsmythos, der sich um Opferungen dreht - selbst Götter wurden geopfert, um die Sonne weiterzubewegen. Dies spiegelt sich in vielen Festen und Ritualen der Religion wider, bei denen großangelegte Menschenopfer vorkommen. Die Hauptgötter sind Huitzilopochtli, Gott des Krieges und Menschenopfers, Tlaloc, Gott des Donners und Regens, Xiuhtecuhtli, Gott des Feuers, Xipe Totec, 'Unser Herr, der Geschundene', und Quetzalcoatl, Gott der Weisheit. Bestimmende Merkmale im Spiel:\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Herrscher verlieren Prestige, wenn zu lange im Frieden\n§Y*§!Der aztekische Glaube kann reformiert werden;;La religión Azteca cuenta con un mito de la creación centrada en el sacrificio; incluso los dioses se sacrificaron para mantener al sol en movimiento. Esto se refleja en las numerosas fiestas y rituales de la religión, que cuentan con el sacrificio humano a gran escala. Los principales dioses son Huitzilopochtli, dios de la guerra y el sacrificio humano, Tlaloc, dios del trueno y la lluvia, Xiuhtecuhtli, dios del fuego, Xipe Totec, Nuestro Señor el Desollado” y Quetzalcóatl, dios de la sabiduría. Definiendo características del juego:\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Los gobernantes pierden Prestigio si están en paz por mucho tiempo\n§Y*§! La fe Azteca se puede Reformar;;;;;;;;x;;
slavic_pagan_reformed_DESC;The reformed Slavic faith has a Holy Book with a creation myth, chapters on the gods and a book of prophesies. The church also has a standardized liturgy and a formal church hierarchy led by the High Priest of Perun, who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars;La foi slave réformée possède un livre saint qui comporte un mythe sur la création, des chapitres sur les dieux et un livre des prophéties. L'église possède aussi une liturgie standardisée et une hiérarchie ecclésiastique symbolique avec à sa tête le Grand Prêtre de Perun, qui peut être vassalisé par des dirigeants laïcs. Dans le jeu :\n§Y*§! Il y a toujours un Grand Prêtre, même s'il ne possède aucune terre\n§Y*§! Peuvent piller les voisins pour obtenir un butin\n§Y*§! Le Grand Prêtre peut déclarer de grandes guerres saintes;Der reforierte Slawische Glaube besitzt ein Heiliges Buch, das einen Schöpfungsmythos, Kapiteln über die Götter und ein Buch der Vorhersagen beinhaltet. Die Kirche hat desweiteren standardisierte Liturgien und eine formelle Kirchenhierarchie angeführt vom Hohepriester des Perun, der Vasall weltlicher Herrscher sein kann. Bestimmende Merkmale im Spiel: \n§Y*§! Es gibt immer einen Hohepriester, selbst wenn er kein Land besitzt. \n§Y*§! Kann Nachbarn überfallen und plündern\n§Y*§! Der Hohepriester kann Große Heilige Kriege ausrufen;;La reformada fe Eslava tiene un Libro Sagrado con un mito de la creación, capítulos sobre los dioses y un libro de profecías. La iglesia también tiene una liturgia estandarizada y una jerarquía formal dirigida por el Sumo Sacerdote de Perún, que puede ser vassallizado por gobernantes seculares. Definiendo características del juego:\n§Y*§! Siempre hay un Sumo Sacerdote, aunque no tenga tierras\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! El Sumo Sacerdote puede convocar Grandes Guerras Santas;;;;;;;;;x;;
slavic_pagan_DESC;Slavic heathenry is polytheistic, the chief god being Perun, god of thunder and lightning, quite similar to the Germanic god Thor. Other important deities include Veles, god of the underworld, Svarog, Jarilo and Svantevit. In addition, many tribes revere local gods. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Defensive bonuses in Slavic Pagan counties\n§Y*§! The Slavic Pagan faith can be Reformed;Le paganisme slave est polythéiste, le dieu dominant étant Perun, dieu du tonnerre et de la foudre, semblable au dieu germanique Thor. Les autres déités importantes sont Veles, dieu des Enfers, Svarog, Yarilo et Svantevit. De plus, plusieurs tribus vénèrent des dieux locaux. Dans le jeu :\n§Y*§! Peuvent piller les voisins pour obtenir un butin\n§Y*§! Les non-païens qui ont peu de moyens techniques ont une très basse limite de stock dans les comtés païens\n§Y*§! Peuvent déclarer des guerres d'assujettissement à tous les autres païens \n§Y*§! Les dirigeants n'ont accès qu'à la succession Gavelkind\n§Y*§! Les dirigeants ne peuvent déclarer de guerres saintes\n§Y*§! Inférieurs en conversion et vulnérables aux missionnaires non-païens\n§Y*§!Bonus défensifs pour les comtés slaves païens\n§Y*§! La foi païenne slave peut être réformée;Slawisches Heidentum ist politheistisch, der Hauptgott Perun, Gott des Donners und der Blitze, ähnelt dem germanischen Gott Thor. Andere wichtige Götter sind Veles, Gott der Unterwelt, Svarog, Jarilo und Svantevit. Zusätzlich verehren viele Stämme lokale Götter. Bestimmende Merkmale im Spiel:\n§Y*§!Kann Nachbarn überfallen und plündern\n§Y*§! Nicht-Heiden haben eine sehr geringere Maximal-Versorgung in heidnischen Regionen\n§Y*§!Kann Unterwerfungskriege gegen alle anderen Heiden ausrufen\n§Y*§!Herrscher sind beschränkt auf Gavelkind-Erbfolge\n§Y*§!Herrscher können keine Heiligen Kriege ausrufen\n§Y*§!Unterlegene Konvertierung und anfällig für nicht-heidnische Missionare\n§Y*§!Verteidigungsboni in heidnischen slawischen Regionen\n§Y*§!Das slawische Heidentum kann reformiert werden;;El paganismo Eslavo es politeísta, el dios principal es Perún, dios del trueno y el relámpago, muy similar al dios germánico Thor. Otras deidades importantes son Veles, dios del inframundo, Svarog, Jarilo y Svantevit. Además, muchas tribus veneran a dioses locales. Definiendo características del juego:\n§Y*§! Puede atacar a los vecinos por el botín\n§Y*§! Los no-paganos con baja tecnología tienen un Límite de Suministro muy bajo en los países Paganos\n§Y*§! Pueden declarar Guerras de Subyugación contra todos los otros paganos\n§Y*§! Los gobernantes están limitados a la Sucesión Gavelkind\n§Y*§! Los gobernantes no pueden declarar Guerras Santas\n§Y*§! Inferior en conversión y vulnerable a los misioneros no-paganos\n§Y*§! Bonificaciones defensivas en países Paganos Eslavos\n§Y*§! La fe Pagana Eslava se puede Reformar;;;;;;;;;x;;
