#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
#b_agricento;Agricento;Agrigente;Agricento;;Agricento;;;;;;;;;x;
#b_amalfi;Amalfi;Amalfi;Amalfi;;Amalfi;;;;;;;;;x;
#b_augsburg;Augsberg;Augsberg;Augsburg;;Augsberg;;;;;;;;;x;
#b_cueta;Cueta;Ceuta;Cueta;;Cuetano;;;;;;;;;x;
#b_gamakh;gamakh;Gamakh;Gamakh;;gamakh;;;;;;;;;x;
#b_harib;harib;Harib;Harib;;harib;;;;;;;;;x;
#b_hyrynsalmi;Hyrynsalmi;Hyrynsalmi;Hyrynsalmi;;Hyrynsalmi;;;;;;;;;x;
#b_jormua;Jormua;Jormua;Jormua;;Jormua;;;;;;;;;x;
#b_kairy;kairy;Kairy;kairy;;kairy;;;;;;;;;x;
#b_kajaani;Kajaani;Kajaani;Kajaani;;Kajaani;;;;;;;;;x;
#b_katzenstein;Katzenstein;Katzenstein;Katzenstein;;Katzenstein;;;;;;;;;x;
#b_kaufbeuren;kaufbeuren;Kaufbeuren;Kaufbeuren;;kaufbeuren;;;;;;;;;x;
#b_kuhmo;Kuhmo;Kuhmo;Kuhmo;;Kuhmo;;;;;;;;;x;
#b_ltava;ltava;Ltava;ltawa;;ltava;;;;;;;;;x;
#b_lvov;Lvov;Lvov;Lwow;;Lvov;;;;;;;;;x;
#b_mecklemburg;Mecklemburg;Mecklembourg;Mecklenburg;;Mecklemburgo;;;;;;;;;x;
#b_oujda;oujda;Oujda;Oujda;;Uchda;;;;;;;;;x;
#b_paltamo;Paltamo;Paltamo;Paltamo;;Paltamo;;;;;;;;;x;
#b_parthenay;parhenay;Parthenay;Parhenay;;parhenay;;;;;;;;;x;
#b_puolanka;Puolanka;Puolanka;Puolanka;;Puolanka;;;;;;;;;x;
#b_ranua;Ranua;Ranua;Ranua;;Ranua;;;;;;;;;x;
#b_suomussalmi;Suomussalmi;Suomussalmi;Suomussalmi;;Suomussalmi;;;;;;;;;x;
#b_szczyrzycz;Szczyrzycz;Szczyrzyc;Szczyrzyc;;Szczyrzycz;;;;;;;;;x;
#c_agrigento_adj;Agrigentian;Agrigentine;Agrigentischer;;Agrigentino;;;;;;;;;x;
#c_aukshayts_adj;Aukshaytsian;Aukshaytsiane;Aukshaytsischer;;Aukshaytsianés;;;;;;;;;x;
#c_avhaz_adj;Avhazian;Avhazienne;Avhazian;;Avhazianés;;;;;;;;;x;
#c_carcassonne_adj;Carcassonnianj;Carcassonnaise;Carcassonner;;Carcasonense;;;;;;;;;x;
#c_euphrates_adj;Euphratian;Euphratienne;Euphratischer;;Eufrateño;;;;;;;;;x;
#c_grassland_cheremisa_adj;Grassland Cheremisian;Cheremis Des Prairies;Cheremisa-Grasland;;Cheremisianés;;;;;;;;;x;
#c_ifni_adj;Ifnian;Ifnienne;Ifnischer;;Ifneño;;;;;;;;;x;
#c_jacwiez_adj;Jacwiezian;Jacwiezienne;Jacwiezischer;;Jacwiezianés;;;;;;;;;x;
#c_kajaneborg_adj;Kajaneborgian;Kajaneborgienne;Kajaneborgischer;;Kajaneborgianense;;;;;;;;;x;
#c_mecklemburg_adj;Mecklemburgian;Mecklembourgeoise;Mecklenburgischer;;Mecklemburgués;;;;;;;;;x;
#c_mesopotamia_adj;Mesopotamian;Mésopotamienne;Mesopotamischer;;Mesopotámico;;;;;;;;;x;
#c_mountain_cheremisa_adj;Mountain Cheremisian;Cheremis Des Montagnes;Cheremisa-Gebirge;;Montaña Cheremia;;;;;;;;;x;
#c_orava_adj;Oravian;Oravienne;Oraver;;Oravanés;;;;;;;;;x;
#c_saris_adj;Sarisian;Sarisienne;Sarisischer;;Sarisiano;;;;;;;;;x;
#c_sudovia_adj;Sudovian;Sudovienne;Sudovian;;Sudovianés;;;;;;;;;x;
#c_syria_adj;Syrian;Syrienne;Syrischer;;Sirio;;;;;;;;;x;
#c_tadmor_adj;Tadmorian;Tadmoriane;Tadmorischer;;Tadmoriano;;;;;;;;;x;
#c_tharasset_adj;Tharassetian;Tharassetienne;Tharasseter;;Tharassetano;;;;;;;;;x;
#d_amman;Damman;Damman;Damman;;Damaní;;;;;;;;;x;
#d_amman_adj;Dammani;Dammani;Dammaner;;Damaní;;;;;;;;;x;
#d_aquitaine_adj;Aquitainian;Aquitaine;Aquitainer;;Aquitainiano;;;;;;;;;x;
#d_austria;Austria;Autriche;Österreich;;Austria;;;;;;;;;x;
#d_austria_adj;Austrian;Autrichienne;Österreichischer;;Austriaca;;;;;;;;;x;
#d_mazandaran_adj;Tabaristani;Tabaristanaise;Tabaristanischer;;Tabaristaní;;;;;;;;;x;
#d_mecklemburg;Mecklemburg;Mecklembourg;Mecklenburg;;Mecklemburgo;;;;;;;;;x;
#d_mecklemburg_adj;Mecklemburgian;Mecklembourgeoise;Mecklenburgischer;;Mecklemburgués;;;;;;;;;x;
#d_novgorod-seversk;Novgorod-Seversk;Novgorod-Seversky;Nowgorod-Sewersk;;Novgorod-Seversk;;;;;;;;;x;
#d_novgorod-seversk_adj;Novgorod-Severskian;Novgorod-Severskienne;Nowgorod-Sewerskischer;;Novgorodserverskianés;;;;;;;;;x;
#d_pommerania;Pommerania;Poméranie;Pommern;;Pomerania;;;;;;;;;x;
#d_pommerania_adj;Pommeranian;Poméranienne;Pommerscher;;Pomerano;;;;;;;;;x;
b_rodez;Rodez;Rodez;Rodez;;Rodez;;;;;;;;;x;
b_rodnya;Rodnya;Rodnya;Rodnja;;Rodnya;;;;;;;;;x;
b_rodoy;Rødøy;Rødøy;Rødøy;;Rødøy;;;;;;;;;x;
b_roermond;Roermond;Ruremonde;Roermond;;Roermond;;;;;;;;;x;
b_roeselare;Roeselare;Roulers;Roeselare;;Roeselare;;;;;;;;;x;
b_rogoi;Rogoi;Rogoi;Rogoi;;Rogoi;;;;;;;;;x;
b_rogozhi;Rogozhi;Rogozhi;Rogoschi;;Rogozhi;;;;;;;;;x;
b_roha;Roha;Roha;Roha;;Roha;;;;;;;;;x;
b_rohana;Rohana;;;;;;;;;;;;;x;
b_rohrbach;Rohrbach;Rohrbach;Rohrbach;;Rohrbach;;;;;;;;;x;
b_rohtak;Rohtak;;;;;;;;;;;;;x;
b_rohtas;Rohtas;;;;;;;;;;;;;x;
b_rohtasan;Rohtasan;;;;;;;;;;;;;x;
b_rohtasgarh;Rohtasgarh;;;;;;;;;;;;;x;
b_rojhan;Rojhan;;;;;;;;;;;;;x;
b_rokycany;Rokycany;Rokycany;Rokycany;;Rokycany;;;;;;;;;x;
b_roldal;Roldal;Roldal;Roldal;;Roldal;;;;;;;;;x;
b_roma;Rome;Rome;Rom;;Roma;;;;;;;;;x;
b_romainmotier;Romainmôtier;Romainmôtier;Romainmôtier;;Romainmôtier;;;;;;;;;x;
b_romani;Romani;Romani;Romani;;Romani;;;;;;;;;x;
b_romanov;Romanov;Romanov;Romanow;;Romanov;;;;;;;;;x;
b_romney;Romney;Romney;Romney;;Romney;;;;;;;;;x;
b_romny;Romny;Romny;Romny;;Romny;;;;;;;;;x;
b_romorantin;Romorantin;Romorantin;Romorantin;;Romorantin;;;;;;;;;x;
b_romsey;Romsey;Romsey;Romsey;;Romsey;;;;;;;;;x;
b_ronaldsay;Ronaldsay;Ronaldsay;Ronaldsay;;Ronaldsay;;;;;;;;;x;
b_ronda;Ronda;Ronda;Ronda;;Ronda;;;;;;;;;x;
b_ronne;Rønne;Rønne;Rønne;;Ronne;;;;;;;;;x;
b_ronneby;Ronneby;Ronneby;Ronneby;;Ronneby;;;;;;;;;x;
b_roquefeuil;Roquefeuil;Roquefeuil;Roquefeuil;;Roquefeuil;;;;;;;;;x;
b_roquefort;Roquefort;Roquefort;Roquefort;;Roquefort;;;;;;;;;x;
b_roscoff;Roscoff;Roscoff;Roscoff;;Roscoff;;;;;;;;;x;
b_roscommon;Roscommon;Roscommon;Roscommon;;Roscommon;;;;;;;;;x;
b_roscrea;Roscrea;Roscrea;Roscrea;;Roscrea;;;;;;;;;x;
b_rosebeke;Rosebeke;Rosebeke;Rosebeke;;Rosebeke;;;;;;;;;x;
b_roselle;Roselle;Roselle;Roselle;;Roselle;;;;;;;;;x;
b_rosemarkie;Rosemarkie;Rosemarkie;Rosemarkie;;Rosemarkie;;;;;;;;;x;
b_rosenberg;Rosenberg;Rosenberg;Rosenberg;;Rosenberg;;;;;;;;;x;
b_rosetta;Rosetta;Rosette;Rosetta;;Rosetta;;;;;;;;;x;
b_rosiorriidevede;Rosiorii de Vede;Rosiorii de Vede;Rosiorii de Vede;;Rosiorii de Vede;;;;;;;;;x;
b_roskilde;Roskilde;Roskilde;Roskilde;;Roskilde;;;;;;;;;x;
b_roslavl;Roslavl;Roslavl;Roslawl;;Roslavl;;;;;;;;;x;
b_rosnay;Rosnay;Rosnay;Rosnay;;Rosnay;;;;;;;;;x;
b_ross;Ross;Ross;Ross;;Ross;;;;;;;;;x;
b_rossano;Rossano;Rossano;Rossano;;Rossano;;;;;;;;;x;
b_rost;Røst;Røst;Røst;;Røst;;;;;;;;;x;
b_rostamrood;Rostamrood;Rostamrood;Rostamrud;;Rostamrood;;;;;;;;;x;
b_rostock;Rostock;Rostock;Rostock;;Rostock;;;;;;;;;x;
b_rostov;Rostov;Rostov;Rostow;;Rostov;;;;;;;;;x;
b_rostovnadonu;Rostov-na-Donu;Rostov-Sur-Le-Don;Rostow am Don;;Rostov-na-Donu;;;;;;;;;x;
b_roth;Roth;Roth;Roth;;Roth;;;;;;;;;x;
b_rothenburg;Rothenburg;Rothenburg;Rothenburg;;Rotemburgo;;;;;;;;;x;
b_rottweil;Rottweil;Rottweil;Rottweil;;Rottweil;;;;;;;;;x;
b_roucy;Roucy;Roucy;Roucy;;Roucy;;;;;;;;;x;
b_roudavar;Roud Avar;Roud Avar;Roud Avar;;Roud Avar;;;;;;;;;x;
b_roudehen;Roudehen;Roudehen;Roudehen;;Roudehen;;;;;;;;;x;
b_rouen;Rouen;Rouen;Rouen;;Ruán;;;;;;;;;x;
b_rouessa;Rouessa;Rouessa;Rouessa;;Rouessa;;;;;;;;;x;
b_roumana;Roumana;Roumana;Roumana;;Roumana;;;;;;;;;x;
b_rovaniemi;Rovaniemi;Rovaniemi;Rovaniemi;;Rovaniemi;;;;;;;;;x;
b_rovereto;Rovereto;Rovereto;Rovereto;;Rovereto;;;;;;;;;x;
b_rovigo;Rovigo;Rovigo;Rovigo;;Rovigo;;;;;;;;;x;
b_roxburgh;Roxburgh;Roxburgh;Roxburgh;;Roxburgh;;;;;;;;;x;
b_royan;Royan;Royan;Royan;;Royan;;;;;;;;;x;
b_rozsahegy;Rózsahegy;Rózsahegy;Rózsahegy;;Rózsahegy;;;;;;;;;x;
b_rozsnyo;Rozsnyó;Rozsnyó;Rozsnyó;;Rozsnyó;;;;;;;;;x;
b_rtishchevo;Rtishchevo;Rtishchevo;Rtischertschewo;;Rtishchevo;;;;;;;;;x;
b_ruad;Ruad;Ruad;Ruad;;Ruad;;;;;;;;;x;
b_ruba;Ruba;Ruba;Ruba;;Ruba;;;;;;;;;x;
b_rudbar;Rudbar;Roodbar;Rudbar;;Rudbar;;;;;;;;;x;
b_rudkhan;Rudkhan;Rudkhan;Rudkhan;;Rudkhan;;;;;;;;;x;
b_rudnik;Rudnik;Rudnik;Rudnik;;Rudnik;;;;;;;;;x;
b_rugard;Rugard;Rugard;Rugard;;Rugard;;;;;;;;;x;
b_rugenwalde;Rügenwalde;Rügenwalde;Rügenwalde;;Rügenwalde;;;;;;;;;x;
b_rukbah;Rukbah;Rukbah;Rukbah;;Rukbah;;;;;;;;;x;
b_ruppin;Ruppin;Ruppin;Ruppin;;Ruppin;;;;;;;;;x;
b_rusellae;Rusellae;Rusellae;Rusellae;;Rusellae;;;;;;;;;x;
b_rushen;Rushen;Rushen;Rushen;;Rushen;;;;;;;;;x;
b_rusi;Rusi;Rusi;Rusi;;Rusi;;;;;;;;;x;
b_ruskeala;Ruskeala;Ruskeala;Ruskeala;;Ruskeala;;;;;;;;;x;
b_russ;Russ;Russ;Russ;;Russ;;;;;;;;;x;
b_russeifa;Russeifa;Russeifa;Russeifa;;Russeifa;;;;;;;;;x;
b_russi;Russi;Russi;Russi;;Russi;;;;;;;;;x;
b_rustaq;Rustaq;Rustaq;Rustaq;;Rustaq;;;;;;;;;x;
b_rutbah;Rutbah;Rutba;Rutbah;;Rutbah;;;;;;;;;x;
b_ruthin;Ruthin;Ruthin;Ruthin;;Ruthin;;;;;;;;;x;
b_ruthiyah;Ruthiyah;Ruthiyah;Ruthijah;;Ruthiyah;;;;;;;;;x;
b_ruvo;Ruvo;Ruvo;Ruvo;;Ruvo;;;;;;;;;x;
b_ryasnoye;Ryasnoye;Ryasnoye;Rjasnoje;;Ryasnoye;;;;;;;;;x;
b_ryazan;Ryazan;Riazan;Ryasan;;Ryazan;;;;;;;;;x;
b_ryazhsk;Ryazhsk;Riajsk;Rjaschsk;;Ryazhsk;;;;;;;;;x;
b_rybnino;Rybnino;Rybnoïe;Rybnino;;Rybnino;;;;;;;;;x;
b_rye;Rye;Rye;Rye;;Rye;;;;;;;;;x;
b_rysk;Rysk;Rysk;Rysk;;Rysk;;;;;;;;;x;
b_ryumino;Ryumino;Ryumino;Rjumino;;Ryumino;;;;;;;;;x;
b_rzeszow;Rzeszów;Rzeszów;Rzeszów;;Rzeszów;;;;;;;;;x;
b_rzhev;Rzhev;Rjev;Rschew;;Rzhev;;;;;;;;;x;
b_saarbrucken;Saarbrücken;Sarrebruck;Saarbrücken;;Saarbrücken;;;;;;;;;x;
b_sabalgarh;Sabalgarh;;;;;;;;;;;;;x;
b_saban;Sab'an;Sab'an;Sab'an;;Sab'an;;;;;;;;;x;
b_sabbioneta;Sabbioneta;Sabbioneta;Sabbioneta;;Sabbioneta;;;;;;;;;x;
b_sable;Sable;Sable;Sable;;Sable;;;;;;;;;x;
b_sabratah;Sabratah;Sabratah;Sabratah;;Sabratah;;;;;;;;;x;
b_sabt;Sabt;Sabt;Sabt;;Sabt;;;;;;;;;x;
b_sabugal;Sabugal;Sabugal;Sabugal;;Sabugal;;;;;;;;;x;
b_sabzevar;Sabzevar;Sabzevar;Sabsewar;;Sabzevar;;;;;;;;;x;
b_sacca;Sacca;Sacca;Sacca;;Sacca;;;;;;;;;x;
b_sacile;Sacile;Sacile;Sacile;;Sacile;;;;;;;;;x;
b_sadad;Sadad;Sadad;Sadad;;Sadad;;;;;;;;;x;
b_sadah;Sadah;Sadah;Sadah;;Sadah;;;;;;;;;x;
b_sadiya;Sadiya;;;;;;;;;;;;;x;
b_sadki;Sadki;Sadki;Sadki;;Sadki;;;;;;;;;x;
b_sadovy;Sadovy;Sadovy;Sadovy;;Sadovy;;;;;;;;;x;
b_safaga;Safaga;Safaga;Safaga;;Safaga;;;;;;;;;x;
b_safed;Safed;Safed;Safed;;Safed;;;;;;;;;x;
b_saffenburg;Saffenburg;Saffenburg;Saffenburg;;Saffemburgo;;;;;;;;;x;
b_safi;Safi;Safi;Safi;;Safí;;;;;;;;;x;
b_safo;Safo;Safo;Safo;;Safo;;;;;;;;;x;
b_safonovo;Safonovo;Safonovo;Safonovo;;Safonovo;;;;;;;;;x;
b_safranbolu;Safranbolu;Safranbolu;Safranbolu;;Safranbolu;;;;;;;;;x;
b_safsaf;Safsaf;Safsaf;Safsaf;;Safsaf;;;;;;;;;x;
b_sagalassos;Sagalassos;Sagalassos;Sagalassos;;Sagalassos;;;;;;;;;x;
b_sagar;Sagar;;;;;;;;;;;;;x;
b_sagardwip;Sagardwip;;;;;;;;;;;;;x;
b_saghar;Saghar;Saghar;Saghar;;Saghar;;;;;;;;;x;
b_sagiada;Sagiada;Sagiada;Sagiada;;Sagiada;;;;;;;;;x;
b_sahab;Sahab;Sahab;Sahab;;Sahab;;;;;;;;;x;
b_sahagun;Sahagún;Sahagún;Sahagún;;Sahagún;;;;;;;;;x;
b_saharanpur;Saharanpur;;;;;;;;;;;;;x;
b_sahastrabahu;Sahastrabahu;;;;;;;;;;;;;x;
b_said;Said;Saïd;Said;;Said;;;;;;;;;x;
b_saida;Saida;Sidon;Saida;;Sidón;;;;;;;;;x;
b_sailana;Sailana;;;;;;;;;;;;;x;
b_saintavoid;Saint-Avoid;Saint-Avold;Saint-Avoid;;Saint-Avoid;;;;;;;;;x;
b_saintcharlton;Saint Charlton;Saint Charlton;St. Charlton;;Saint Charlton;;;;;;;;;x;
b_saintdizier;Saint-Dizier;Saint-Dizier;Saint-Dizier;;Saint-Dizier;;;;;;;;;x;
b_saintes;Saintes;Saintes;Saintes;;Saintes;;;;;;;;;x;
b_saintguilhemledesert;St Guilhem-le-Désert;Saint-Guilhem-Le-Désert;St. Guilhem-le-Désert;;St Guilhem-le-Désert;;;;;;;;;x;
b_saintjulien;Saint-Julién;Saint-Julien;Saint-Julién;;Saint-Julién;;;;;;;;;x;
b_saintmihel;Saint-Mihiel;Saint-Mihiel;Saint-Mihiel;;Saint-Mihiel;;;;;;;;;x;
b_saintois;Saintois;Saintois;Saintois;;Saintois;;;;;;;;;x;
b_saintomer;Saint-Omer;Saint-Omer;Saint-Omer;;Saint-Omer;;;;;;;;;x;
b_saintpol;Saint-Pol;Saint-Pol;Saint-Pol;;Saint-Pol;;;;;;;;;x;
b_saintsamuel;Saint Samuel;Saint Samuel;St. Samuel;;Saint Samuel;;;;;;;;;x;
b_saintvith;Saint-Vith;Saint-Vith;Saint-Vith;;Saint-Vith;;;;;;;;;x;
b_sais;Sais;Saïs;Sais;;Sais;;;;;;;;;x;
b_saissac;Saissac;Saissac;Saissac;;Saissac;;;;;;;;;x;
b_saka;Saka;Saka;Saka;;Saka;;;;;;;;;x;
b_sakakah;Sakakah;Sakakah;Sakakah;;Sakakah;;;;;;;;;x;
b_sakala;Sakala;;;;;;;;;;;;;x;
b_sakarcage;Sakarçäge;Sakarçäge;Sakarçäge;;Sakarçäge;;;;;;;;;x;
b_sakla_baga;Sakla Baga;;;;;;;;;;;;;x;
b_sakmara;Sakmara;Sakmara;Sakmara;;Sakmara;;;;;;;;;x;
b_sakolniki;Sakolniki;Sakolniki;Sakolniki;;Sakolniki;;;;;;;;;x;
b_saksaulskiy;Saksaulskiy;Saksaulskiy;Saksaulskij;;Saksaulskiy;;;;;;;;;x;
b_sakshigopal;Sakshigopal;;;;;;;;;;;;;x;
b_salafchegan;Salafchegan;Salafchegan;Salafchegan;;Salafchegan;;;;;;;;;x;
b_salah;Salah;Salah;Salah;;Salah;;;;;;;;;x;
b_salala;Salala;Salala;Salala;;Salala;;;;;;;;;x;
b_salalah;Salalah;Salalah;Salalah;;Salalah;;;;;;;;;x;
b_salamanca;Salamanca;Salamanque;Salamanca;;Salamanca;;;;;;;;;x;
b_salamis;Salamis;Salamine;Salamis;;Salamis;;;;;;;;;x;
b_salamiyah;Salamiyah;Salamiyah;Salamijah;;Salamiyah;;;;;;;;;x;
b_salapia;Salapia;Salapia;Salapia;;Salapia;;;;;;;;;x;
b_salapla;Salapla;Salapla;Salapla;;Salapla;;;;;;;;;x;
b_salaspils;Salaspils;Salaspils;Salaspils;;Salaspils;;;;;;;;;x;
b_salbejar;Béjar;Béjar;Béjar;;Béjar;;;;;;;;;x;
b_saldana;Saldaña;Saldaña;Saldaña;;Saldaña;;;;;;;;;x;
b_saldia;Saldia;Saldia;Saldia;;Saldia;;;;;;;;;x;
b_sale;Salé;Salé;Salé;;Salé;;;;;;;;;x;
b_salerno;Salerno;Salerne;Salerno;;Salerno;;;;;;;;;x;
b_salford;Salford;Salford;Salford;;Salford;;;;;;;;;x;
b_salhiyah;Salhiyah;Salhiyah;Salhijah;;Salhiyah;;;;;;;;;x;
b_saligrama;Saligrama;;;;;;;;;;;;;x;
b_salisbury;Salisbury;Salisbury;Salisbury;;Salisbury;;;;;;;;;x;
b_salkhard;Salkhard;Salkhard;Salkhard;;Salkhard;;;;;;;;;x;
b_salliballu;Salliballu;;;;;;;;;;;;;x;
b_salm;Salm;Salm;Salm;;Salm;;;;;;;;;x;
b_salmas;Salmas;Salmas;Salmas;;Salmas;;;;;;;;;x;
b_salmydessus;Salmydessus;Salmydessus;Salmydessus;;Salmydessus;;;;;;;;;x;
b_salo;Salo;Salo;Salo;;Salo;;;;;;;;;x;
b_salqah;Salqah;Salqah;Salqah;;Salqah;;;;;;;;;x;
b_salt;Salt;Salt;Salt;;Salt;;;;;;;;;x;
b_saltvik;Saltvik;Saltvik;Saltvik;;Saltvik;;;;;;;;;x;
b_salum;Salum;Salum;Salum;;Salum;;;;;;;;;x;
b_saluzzo;Saluzzo;Saluzzo;Saluzzo;;Saluzzo;;;;;;;;;x;
b_salyan;Salyan;Salyan;Salyan;;Salyan;;;;;;;;;x;
b_salzburg;Salzburg;Salzbourg;Salzburg;;Salzburgo;;;;;;;;;x;
b_salzungen;Salzungen;Salzungen;Salzungen;;Salzungen;;;;;;;;;x;
b_salzwedel;Salzwedel;Salzwedel;Salzwedel;;Salzwedel;;;;;;;;;x;
b_samail;Samail;Samail;Samail;;Samail;;;;;;;;;x;
b_samakanda;Sámakanda;Sámakanda;Sámakanda;;Samarcanda;;;;;;;;;x;
b_samaleswari;Samaleswari;;;;;;;;;;;;;x;
b_samalkota;Samalkota;;;;;;;;;;;;;x;
b_samana;Samana;;;;;;;;;;;;;x;
b_samantakuta;Samantakuta;;;;;;;;;;;;;x;
b_samar;Samar;Samar;Samar;;Samar;;;;;;;;;x;
b_samara;Samara;Samara;Samara;;Samara;;;;;;;;;x;
b_samarkand;Samarkand;Samarcande;Samarkand;;Samarcanda;;;;;;;;;x;
b_samarra;Samarra;Samarra;Samarra;;Samarra;;;;;;;;;x;
b_samawah;Samavah;Samavah;Samavah;;Samavah;;;;;;;;;x;
b_sambalpur;Sambalpur;;;;;;;;;;;;;x;
b_sambhal;Sambhal;;;;;;;;;;;;;x;
b_samborzec;Samborzec;Samborzec;Samborzec;;Samborzec;;;;;;;;;x;
b_sambrandenburg;Brandenburg;Brandebourg;Brandenburg;;Brandenburgo;;;;;;;;;x;
b_samhal;Samhal;Samhal;Samhal;;Samhal;;;;;;;;;x;
b_samiran;Samiran;Samiran;Samiran;;Samiran;;;;;;;;;x;
b_samj;Samj;Samj;Samj;;Samj;;;;;;;;;x;
b_samnabad;Samnabad;;;;;;;;;;;;;x;
b_samobor;Samobor;Samobor;Samobor;;Samobor;;;;;;;;;x;
b_samoded;Samoded;Samoded;Samoded;;Samoded;;;;;;;;;x;
b_samos;Samos;Samos;Samos;;Samos;;;;;;;;;x;
b_samosata;Samosata;Samosate;Samosata;;Samosata;;;;;;;;;x;
b_samoudah;Samoudah;Samudah;Samoudah;;Samoudah;;;;;;;;;x;
b_samrah;Samrah;Samrah;Samrah;;Samrah;;;;;;;;;x;
b_samsat;Samsat;Samsat;Samsat;;Samsat;;;;;;;;;x;
b_samuil;Samuil;Samuil;Samuil;;Samuil;;;;;;;;;x;
b_samundzhievo;Samundzhievo;Samundzhievo;Samundschiewo;;Samundzhievo;;;;;;;;;x;
b_samur;Samur;Samur;Samur;;Samur;;;;;;;;;x;
b_samza;Samza;Samza;Samsa;;Samza;;;;;;;;;x;
b_sanaa;Sanaa;Sanaa;Sanaa;;Sanaa;;;;;;;;;x;
b_sanabria;Sanabria;Sanabria;Sanabria;;Sanabria;;;;;;;;;x;
b_sanahin;Sanahin;Sanahin;Sanahin;;Sanahin;;;;;;;;;x;
b_sanand;Sanand;;;;;;;;;;;;;x;
b_sanangelo;San Angelo;San Angelo;San Angelo;;San Angelo;;;;;;;;;x;
b_sanawad;Sanawad;;;;;;;;;;;;;x;
b_sanbiagioplatani;San Biagio Platani;San Biagio Platani;San Biagio Platani;;San Biagio Platani;;;;;;;;;x;
b_sancerre;Sancerre;Sancerre;Sancerre;;Sancerre;;;;;;;;;x;
b_sanchi;Sanchi;;;;;;;;;;;;;x;
b_sancugat;Sant Cugat;San Cugat;San Cugat;;San Cugat;;;;;;;;;x;
b_sanday;Sanday;Sanday;Sanday;;Sanday;;;;;;;;;x;
b_sandbach;Sandbach;Sandbach;Sandbach;;Sandbach;;;;;;;;;x;
b_sanderaka;Sanderaka;;;;;;;;;;;;;x;
b_sandomierz;Sandomierz;Sandomierz;Sandomierz;;Sandomierz;;;;;;;;;x;
b_sandur;Sandur;Sandur;Sandur;;Sandur;;;;;;;;;x;
b_sandwich;Sandwich;Sandwich;Sandwich;;Sandwich;;;;;;;;;x;
b_sanfernando;San Fernando;San Fernando;San Fernando;;San Fernando;;;;;;;;;x;
b_sangan;Sangan;Sangan;Sangan;;Sangan;;;;;;;;;x;
b_sanganer;Sanganer;;;;;;;;;;;;;x;
b_sangar;Sangar;;;;;;;;;;;;;x;
b_sangimignano;San Gimignano;San Gimignano;San Gimignano;;San Gimignano;;;;;;;;;x;
b_sangin;Sangin;;;;;;;;;;;;;x;
b_sangjilan;Nascario;Nascario;Nascario;;Nascario;;;;;;;;;x;
b_sangla;Sangla;;;;;;;;;;;;;x;
b_sangole;Sangole;;;;;;;;;;;;;x;
b_sangsar;Sangsar;Sangsar;Sangsar;;Sangsar;;;;;;;;;x;
b_sanguesa;Sangüesa;Sangüesa;Sangüesa;;Sangüesa;;;;;;;;;x;
b_sanguiseppelato;San Guiseppe Lato;San Guiseppe Lato;San Guiseppe Lato;;San Guiseppe Lato;;;;;;;;;x;
b_sanjan;Sanjan;;;;;;;;;;;;;x;
b_sanjoo;Sanjoo;;;;;;;;;;;;;x;
b_sanjosedelvalle;San Jose del Valle;San Jose Del Valle;San Jose del Valle;;San José del Valle;;;;;;;;;x;
b_sankagiri;Sankagiri;;;;;;;;;;;;;x;
b_sankaranayinarkovil;Sankaranayinarkovil;;;;;;;;;;;;;x;
b_sanleonardodeyague;San Leonardo de Yagüe;San Leonardo de Yagüe;San Leonardo de Yagüe;;San Leonardo de Yagüe;;;;;;;;;x;
b_sanlucadebarrameda;Sanlúcar de Barrameda;Sanlúcar de Barrameda;Sanlúcar de Barrameda;;Sanlúcar de Barrameda;;;;;;;;;x;
b_sanluri;Sanluri;Sanluri;Sanluri;;Sanluri;;;;;;;;;x;
b_sanmarcodalunzio;San Marco d'Alunzio;San Marco d'Alunzio;San Marco d'Alunzio;;San Marco d'Alunzio;;;;;;;;;x;
b_sanmarino;San Marino;Saint-Marin;San Marino;;San Marino;;;;;;;;;x;
b_sanmartino;San Martino;San Martino;San Martino;;San Martino;;;;;;;;;x;
b_sanminiato;San Miniato;San Miniato;San Miniato;;San Miniato;;;;;;;;;x;
b_sann;Sann;Sann;Sann;;Sann;;;;;;;;;x;
b_sanok;Sanok;Sanok;Sanok;;Sanok;;;;;;;;;x;
b_sanpawl;San Pawl;San Pawl;San Pawl;;San Pawl;;;;;;;;;x;
b_sanpedrodeperix;San Pedro de Périx;San Pedro de Périx;San Pedro de Périx;;San Pedro de Perix;;;;;;;;;x;
b_sanremo;Sanremo;San Remo;Sanremo;;Sanremo;;;;;;;;;x;
b_sanroque;San Roque;San Roque;San Roque;;San Roque;;;;;;;;;x;
b_sansebastian;San Sebastián;Saint-Sébastien;San Sebastián;;San sebastián;;;;;;;;;x;
b_sansepolcro;Sansepolcro;Sansepolcro;Sansepolcro;;Sansepolcro;;;;;;;;;x;
b_sanseverino;San Severino;San Severino;San Severino;;San Severino;;;;;;;;;x;
b_santaagueda;Santa Àgueda;Santa Àgueda;Santa Àgueda;;Santa Águeda;;;;;;;;;x;
b_santaigia;Santaigia;Santa Igia;Santaigia;;Santaigia;;;;;;;;;x;
b_santander;Santander;Santander;Santander;;Santander;;;;;;;;;x;
b_santaninfa;Santa Ninfa;Santa Ninfa;Santa Ninfa;;Santa Ninfa;;;;;;;;;x;
