#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#AI_WE_ARE_LOSING;'I'm losing, but won't give up yet...';Je suis en train de perdre, mais je n'ai pas encore abandonné…;Ich unterliege, doch aufgeben werde ich noch nicht…;;Estoy perdiendo, pero no voy a rendirme aún…;;;;;;;;;x
#DECLARE_WAR_INTERACTION_0;Breaking the Truce would cost us §R$PRESTIGE$§! Prestige and lower all [Recipient.Religion.GetGroupName] rulers' opinion of us by §R$OPINION$§!;Rompre la trêve nous coûtera §R$PRESTIGE$§! de prestige et diminuera l’opinion que les souverains [Recipient.Religion.GetGroupName] ont de nous de §R$OPINION$§!;Ein Bruch des Waffenstillstands würde uns §R$PRESTIGE$§! kosten und die Meinung aller [Recipient.Religion.GetGroupName]-Herrscher über uns um §R$OPINION$§! verschlechtern;;Romper la tregua te costará §R$PRESTIGE$§! de Prestigio, y la opinión de todos los soberanos del [Recipient.Religion.GetGroupName] bajará en §R$OPINION$§!.;;;;;;;;;x
other_dejure_county_claim_desc;The §Y$TITLE$§! is, de jure, a vassal of §Y$CLAIMANT$'s§!, which is cause enough for war.;Le §Y$TITLE$§! est, de jure, un vassal de §Y$CLAIMANT$§!, ce qui est suffisant pour déclencher une guerre.;Der §Y$TITLE$§! ist - von Rechts wegen - ein Vasall von §Y$CLAIMANT$'s§!, was Grund genug für einen Krieg ist. ;;El §Y$TITLE$§! es, de iure, un vasallo de §Y$CLAIMANT$§!, lo que es motivo suficiente para una guerra.;;;;;;;;;x
overthrow_ruler_desc;§Y$TARGET$§! has tried and failed to imprison §Y$CLAIMANT$§!, which has resulted in an armed conflict;§Y$TARGET$§! a essayé en vain d’emprisonner §Y$CLAIMANT$§!, ce qui a déclenché un conflit armé.;§Y$TARGET$§! a essayé en vain d’emprisonner §Y$CLAIMANT$§!, ce qui a déclenché un conflit armé.;FAUX;§Y$TARGET$§! ha fracasado en su intento de apresar a §Y$CLAIMANT$§!, lo cual ha desembocado en conflicto armado;;;;;;;;;x
PEACE_DEMAND;Enforce Demands;Appuyer les exigences;Forderungen erzwingen;;Hacer cumplir las peticiones;;;;;;;;;x
PEACE_WHITEPEACE;Offer White Peace;Proposer une paix blanche;Informelles Friedensangebot machen;;Ofrecer bandera blanca;;;;;;;;;x
PEASANT_REVOLT;[Root.County.GetAdjective] Peasant Revolt;Révolte paysanne [Root.County.GetAdjective];[Root.County.GetAdjective]er Bauernaufstand;;Revuelta Campesina [Root.County.GetAdjective];;;;;;;;;x
peasant_revolt_desc;Peasant leaders sometimes rise up and try to 'liberate' their county from oppression.;Parfois, les chefs paysans se lèvent et tentent de 'libérer' leur comté de l’oppression.;Bauern-Anführer revoltieren manchmal und versuchen, ihr Land aus der Unterdrückung zu 'befreien'.;;Líderes campesinos a veces se sublevan y tratan de ‘liberar’ su condado de la opresión.;;;;;;;;;x
pressed_my_claim;Pressed my Claim;A appuyé ma revendication;Brachte meinen Anspruch voran;;Forzada mi reclamación;;;;;;;;;
REBEL_TITLE;[Recipient.PrimaryTitle.GetAdjective] Revolt;Révolte [Recipient.PrimaryTitle.GetAdjective];[Recipient.PrimaryTitle.GetAdjective] Revolte;;Revuelta [Recipient.PrimaryTitle.GetAdjective];;;;;;;;;x
religious_desc;§Y$CLAIMANT$§! can use this Casus Belli to seize all titles held by the infidel, §Y$TARGET$§!, within the de jure §Y$TITLE$§!.;Le(la) §Y$CLAIMANT$§! peut utiliser ce casus belli pour s’emparer de tous les titres que possède l’infidèle §Y$TARGET$§! au sein du §Y$TITLE$§! de Jure.;§Y$CLAIMANT$§! kann diesen Kriegsgrund zur Konfiszierung aller Titel benutzen, die das ungläubige Ziel, §Y$TARGET$§!, unter dem de jure-Titel §Y$TITLE$§! bekleidet.;;§Y$CLAIMANT$§! puede usar este Casus Belli para apoderarse de todos los títulos que posee el infiel, §Y$TARGET$§!, dentro del §Y$TITLE$§! de iure.;;;;;;;;;x
REV_GAIN_CB;$ACTIVE$ gains a casus-belli on $PASSIVE$.\n;$ACTIVE$ obtient un casus belli sur $PASSIVE$.\n;$ACTIVE$ erhält einen Kriegsgrund gegen $PASSIVE$.\n;$ACTIVE$ zyskuje casus belli wobec: $PASSIVE$.\n;$ACTIVE$ obtiene un 'casus belli' contra $PASSIVE$.\n;$ACTIVE$ ottiene un casus belli per: $PASSIVE$.\n;$ACTIVE$ háborús okot talált $PASSIVE$ nemzetével szemben.\n;;;;;;;x
SHIA_CALIPHATE_REVOLT;Pretender Shi'a Caliphate;Prétendant au Califat Shiite;Prätendent des Shi'a-Kalifats;;Pretendiente del Califato Chií;;;;;;;;;x
succ_law_change;Upset by Succession Law Change;Inquiétude face à la nouvelle loi de succession;Aufgebracht durch Nachfolgerechtsänderung;;Molesto por el cambio en la ley de sucesión;;;;;;;;;x
VASSAL_DEFECTION_LETTER;The traitorous $VASSAL$ has defected to $NEW_LIEGE$!;Le traître $VASSAL$ a rejoint $NEW_LIEGE$!;Der verräterische $VASSAL$ ist zu $NEW_LIEGE$ desertiert!;;¡Esa rata de $VASSAL$ ahora apoya a $NEW_LIEGE$!;;;;;;;;;x
VASSAL_DEFECTION_LOG;The traitorous §Y$VASSAL$§! has defected to §Y$NEW_LIEGE$§!.;Le traître §Y$VASSAL$§! a rejoint §Y$NEW_LIEGE$§!.;Der verräterische §Y$VASSAL$§! ist zu §Y$NEW_LIEGE$§! desertiert.;;Esa rata de §Y$VASSAL$§! ahora apoya a §Y$NEW_LIEGE$§!.;;;;;;;;;x
VASSAL_DEFECTION_SETUP;Vassal Defection!;Défection d’un vassal !;Vasall desertiert!;;¡Vasallo cambia de bando!;;;;;;;;;x
WAR_DUCHY_ADVENTURE;[Actor.GetTitledFirstName]'s Conquest of $OTHER_TITLE$;Conquête de $OTHER_TITLE$ par [Actor.GetTitledFirstName];[Actor.GetTitledFirstName]s Eroberung von $OTHER_TITLE$;;Conquista de [Actor.GetTitledFirstName] de $OTHER_TITLE$;;;;;;;;;x
WAR_INVALID_CHARACTER_DIED;\n($CHARACTER$ has died);\n($CHARACTER$ a trouvé la mort);\n($CHARACTER$ ist gestorben);;\n($CHARACTER$ ha muerto);;;;;;;;;x
WAR_INVALID_NO_LONGER_HOLDS_TITLE;\n($CHARACTER$ no longer controls $TITLE$);\n($CHARACTER$ ne contrôle plus $TITLE$);\n($CHARACTER$ kontrolliert $TITLE$ nicht mehr);;\n($CHARACTER$ ya no posee el título de $TITLE$);;;;;;;;;x
WAR_NAME_CLAIM;$ORDER$$FIRST_ADJ$ Claim on $OTHER_TITLE$ War;$ORDER$ Guerre de revendication $FIRST_ADJ$ pour : $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Anspruch auf $OTHER_TITLE$ Krieg;;$ORDER$ Guerra $FIRST_ADJ$ por el $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_CLAIM_LIEGE;$ATTACKER$'s $ORDER$War for $OTHER_TITLE$;$ORDER$ Guerre de $ATTACKER$ pour : $OTHER_TITLE$;$ATTACKER$s $ORDER$ Krieg um $OTHER_TITLE$;;$ORDER$ Guerra de $ATTACKER$ por $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_CLAIM_VASSAL;$ATTACKER$'s $ORDER$War to Revoke $OTHER_TITLE$;$ORDER$ Guerre de $ATTACKER$ pour destituer $OTHER_TITLE$;$ATTACKER$s $ORDER$Krieg zur Aberkennung von $OTHER_TITLE$;;$ATTACKER$ $ORDER$una guerra para revocar $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_COASTAL_COUNTY_REPUBLIC;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ War for the Coast of $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ guerre pour les côtes de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Krieg um die Küste von $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Se enfrentan por la costa de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_COASTAL_REPUBLIC;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ War for the City of $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ guerre pour la cité de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Krieg um die Stadt von $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ se enfrentan por la ciudad de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_COUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Conquest of $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Conquête de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Eroberung von $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$ conquista $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_DEC_INVASION;$FIRST_ADJ$ Invasion of $SECOND$;Invasion $FIRST_ADJ$ de $SECOND$;$FIRST_ADJ$ Invasion von $SECOND$;;Invasión $FIRST_ADJ$ de $SECOND$;;;;;;;;;x
WAR_NAME_DEJUREBARONYCLAIM;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ County War over $OTHER_TITLE$;$ORDER$ Guerre $FIRST_ADJ$-$SECOND_ADJ$ pour la suzeraineté de $OTHER_TITLE$;$ORDER$ Guerre $FIRST_ADJ$-$SECOND_ADJ$ pour la suzeraineté de $OTHER_TITLE$;FAUX;$ORDER$ Guerra Condal $FIRST_ADJ$-$SECOND_ADJ$ por $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_DEJURECLAIM;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ De Jure War over $OTHER_TITLE$;$ORDER$ Guerre $FIRST_ADJ$-$SECOND_ADJ$ pour la réunion de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ De jure Krieg über $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ de facto guerra sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_DEPOSE_ANTIPOPE;$FIRST_ADJ$-$SECOND_ADJ$ Antipapal War;Guerre $FIRST_ADJ$ de déposition de l’antipape $SECOND_ADJ$.;$FIRST_ADJ$-$SECOND_ADJ$ Gegenpapst-Krieg;;Guerra Antipapal $FIRST_ADJ$-$SECOND_ADJ$;;;;;;;;;x
WAR_NAME_DEPOSE_LIEGE;$ORDER$$FIRST_ADJ$ War to depose $DEFENDER$;$ORDER$ Guerre $SECOND_ADJ$ pour déposer $DEFENDER$.;$ORDER$$FIRST_ADJ$ Krieg, um $DEFENDER$ abzusetzen;;$ORDER$ Guerra $FIRST_ADJ$ para deponer a $DEFENDER$;;;;;;;;;x
WAR_NAME_EMBARGO;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Embargo War;$ORDER$ Embargo $FIRST_ADJ$-$SECOND_ADJ$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Embargokrieg;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Guerra de Embargo;;;;;;;;;x
WAR_NAME_EXCOMMUNICATED_RULER;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Excommunication War;$ORDER$ Guerre $FIRST_ADJ$ d’excommunication $SECOND_ADJ$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Exkommunizierungskrieg;;$ORDER$ Guerra $SECOND_ADJ$ por la Excomunión de $FIRST$;;;;;;;;;x
WAR_NAME_FACTION_INDEPENDENCE;$ORDER$$FIRST_ADJ$ League Independence War;$ORDER$ Insurrection $SECOND_ADJ$ pour l'Indépendance;$ORDER$$FIRST_ADJ$ Liga Unabhängigkeitskrieg;;$ORDER$$FIRST_ADJ$ Guerra de la Independencia;;;;;;;;;x
WAR_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$ Civil War for Elective Monarchy;$ORDER$ Guerre civile $SECOND_ADJ$ de la dévolution électorale;$ORDER$ Guerre civile $SECOND_ADJ$ de la dévolution électorale;FAUX;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Ley de Sucesión Electiva;;;;;;;;;x
WAR_NAME_GAVELKIND_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$ Civil War for Gavelkind;$ORDER$ Guerre civile $SECOND_ADJ$ du Partage salique;$ORDER$ Guerre civile $SECOND_ADJ$ du Partage salique;FAUX;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Sucesión a Partes Iguales;;;;;;;;;x
WAR_NAME_HERETIC_UPRISING;$ORDER$$SECOND_ADJ$ [Actor.Religion.GetName] Revolt;$ORDER$ Révolte [Actor.Religion.GetName]-$SECOND_ADJ$;$ORDER$$SECOND_ADJ$ [Actor.Religion.GetName] Aufstand;;Revuelta $ORDER$$SECOND_ADJ$ [Actor.Religion.GetName];;;;;;;;;x
WAR_NAME_IMPERIAL;$ORDER$$FIRST_ADJ$ Imperial Reconquest of $OTHER_TITLE$;$ORDER$ Reconquête impériale $FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Kaiserliche Rückeroberung von $OTHER_TITLE$;;$ORDER$ Reconquista imperial de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_INDEPENDENCE;$ORDER$War of $FIRST_ADJ$ Independence;$ORDER$ Guerre d’indépendance $FIRST_ADJ$;$ORDER$ Krieg der $FIRST_ADJ$ Unabhängigkeit;;$ORDER$ Guerra $FIRST_ADJ$ de Independencia;;;;;;;;;x
WAR_NAME_INSTALL_ANTIKING;$FIRST_ADJ$-$SECOND_ADJ$ Antiking War;Guerre $FIRST_ADJ$ d'éradication du schisme $SECOND_ADJ$.;Guerre $FIRST_ADJ$ pour renverser le Schisme $SECOND_ADJ$.;;Guerra Antirreal $FIRST_ADJ$-$SECOND_ADJ$;;;;;;;;;x
WAR_NAME_INVASION;$ORDER$$FIRST_ADJ$ Invasion of $OTHER_TITLE$;$ORDER$ Invasion $FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Invasion von $OTHER_TITLE$;;Invasión de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_LIBERATION_REVOLT;$ORDER$Liberation of [Title.GetBaseName];$ORDER$ Libération de [Title.GetBaseName];$ORDER$Befreiung von [Title.GetBaseName];;$ORDER$Liberación de [Title.GetBaseName];;;;;;;;;x
WAR_NAME_LOWER_CROWN_AUTHORITY_LAW;$ORDER$$SECOND_ADJ$ Civil War to lower Crown Authority;$ORDER$ Guerre civile $SECOND_ADJ$ visant à affaiblir l’autorité de la Couronne;$ORDER$$SECOND_ADJ$ Bürgerkrieg zur Reduzierung der Kronenautorität;;$ORDER$ Guerra Civil $SECOND_ADJ$ para Reducir la Autoridad Regia;;;;;;;;;x
WAR_NAME_OTHER_CLAIM;$ORDER$$FIRST_ADJ$ War for $CLAIMANT$'s claim on $OTHER_TITLE$;$ORDER$ Guerre $FIRST_ADJ$ de $CLAIMANT$ pour revendiquer : $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Krieg um $CLAIMANT$s Anspruch auf $OTHER_TITLE$;;$ORDER$Guerra $FIRST_ADJ$ por la reclamación de $CLAIMANT$ sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_OTHER_DEJUREBARONYCLAIM;$ORDER$$FIRST_ADJ$ County War for $CLAIMANT$'s claim on $OTHER_TITLE$;$ORDER$ Guerre comtale $FIRST_ADJ$ de $CLAIMANT$ pour revendiquer : $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Grafschaftskrieg um $CLAIMANT$s Anspruch auf $OTHER_TITLE$;;$ORDER$Guerra Condal $FIRST_ADJ$ por la reclamación de $CLAIMANT$ sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_OTHER_DEJURECLAIM;$ORDER$$FIRST_ADJ$ Ducal War for $CLAIMANT$'s claim on $OTHER_TITLE$;$ORDER$ Guerre ducale $FIRST_ADJ$ de $CLAIMANT$ pour : $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Herzogskrieg um $CLAIMANT$s Anspruch auf $OTHER_TITLE$;;$ORDER$Guerra Ducal $FIRST_ADJ$ por la reclamación de $CLAIMANT$ sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_OTHER_SUCCESSION;$ORDER$$FIRST_ADJ$ War to install $CLAIMANT$ in $SECOND$;$ORDER$ Guerre $FIRST_ADJ$ visant à instaurer $CLAIMANT$ en $SECOND$;$ORDER$$FIRST_ADJ$ Krieg zur Einsetzung von $CLAIMANT$ in $SECOND$;;$ORDER$Guerra $FIRST_ADJ$ para poner a $CLAIMANT$ en el trono de $SECOND$;;;;;;;;;x
WAR_NAME_OVERTHROWRULER;$ORDER$War against the Tyranny of $DEFENDER$;$ORDER$ Révolte contre le joug de $DEFENDER$;$ORDER$ Révolte contre le joug de $DEFENDER$;FAUX;$ORDER$ Guerra contra la Tiranía de $DEFENDER$;;;;;;;;;x
WAR_NAME_OVERTHROWRULER_NC;$ORDER$Revolt against the rule of $DEFENDER$;$ORDER$ Révolte contre le règne de $DEFENDER$;$ORDER$Revolte gegen die Herrschaft von  $DEFENDER$;;$ORDER$ Revuelta contra el Gobierno de $DEFENDER$;;;;;;;;;x
WAR_NAME_PAGAN_SUBJUGATION;$ORDER$$FIRST_ADJ$ Subjugation of $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ assujettissement de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Unterwerfung von $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$ Subyugación de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_PEASANT_CONQUEST;Peasant Revolt for $OTHER_TITLE$;Révolte paysanne en $OTHER_TITLE$;Bauernaufstand für $OTHER_TITLE$;;Sublevación de Campesinos para $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_PRIOGENITURE_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$ Civil War for Primogeniture;$ORDER$ Guerre civile $SECOND_ADJ$ de la dévolution primogénitale;$ORDER$ Guerre civile $SECOND_ADJ$ de la dévolution primogénitale;FAUX;$ORDER$Guerra civil $SECOND_ADJ$ por primogenitura;;;;;;;;;x
WAR_NAME_RELIGIOUS;$ORDER$$FIRST_ADJ$ Holy War for $OTHER_TITLE$;$ORDER$ Guerre Sainte $FIRST_ADJ$ en $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Heiliger Krieg um $OTHER_TITLE$;;$ORDER$ Guerra Santa $FIRST_ADJ$ por $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_SEIZE_TRADE_POST;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Trade War over $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ guerre commerciale contre $OTHER_TITLE$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$s Handelskrieg über $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ guerra comercial contra $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_SENIORITY_SUCCESSION_LAW;$ORDER$$SECOND_ADJ$ Civil War for Seniority;$ORDER$ Guerre civile $SECOND_ADJ$ de la dévolution sénioriale;$ORDER$ Guerre civile $SECOND_ADJ$ de la dévolution sénioriale;FAUX;$ORDER$ Guerra Civil $SECOND_ADJ$ por la Ley de Primogenitura;;;;;;;;;x
WAR_NAME_SHIA_CALIPHATE_RISING;$ORDER$Shi'a Caliphate Rising in [Title.GetBaseName];$ORDER$ Émergence du Califat shiite à [Title.GetBaseName];$ORDER$Aufstieg des Shi'a-Kalifats in [Title.GetBaseName];;$ORDER$Califato Chií subiendo en [Title.GetBaseName];;;;;;;;;x
WAR_NAME_SUCCESSION;$ORDER$$SECOND_ADJ$ Succession Crisis;$ORDER$ Guerre de Succession $SECOND_ADJ$;$ORDER$$SECOND_ADJ$ Nachfolgekrise;;$ORDER$ Guerra de Sucesión $SECOND_ADJ$;;;;;;;;;x
WAR_NAME_VIKING_INVASION;$ORDER$$FIRST_ADJ$ Prepared Invasion of $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ invasion planifiée sur $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Vorbereitete Invasion von $OTHER_TITLE$;;$ORDER$$FIRST_ADJ$ Invasión Preparada de $OTHER_TITLE$;;;;;;;;;x
WAR_START_YEAR;Start year: $YEAR$;Début du conflit : $YEAR$;Startjahr: $YEAR$;;Año de inicio: $YEAR$;;;;;;;;;x
WAR_START_YEAR_DESC;This war has lasted $YEARS$ years(s) and $MONTHS$ month(s);Cette guerre a duré $YEARS$ an(s) et $MONTHS$ mois;Dieser Krieg dauerte $YEARS$ Jahr(e) und $MONTHS$ Monat€;;Esta guerra ha durado $YEARS$ año(s) y $MONTHS$ mes(es);;;;;;;;;x
WARDESC;While at war with a nation you can move your troops into its territory. By occupying its provinces and demanding them in return for a Peace you conquer enemy provinces. Unless you have a Casus Belli your Stability will suffer greatly from a declaration of war.;Une guerre avec un autre pays permet de déplacer des troupes sur son territoire. Pour conquérir des provinces, occupez-les et exigez de les conserver en échange de la paix. Sauf casus belli, votre stabilité pâtit d'une déclaration de guerre.;Wenn Ihr Euch im Krieg mit einem Land befindet, könnt Ihr Eure Truppen auf sein Gebiet marschieren lassen. Feindliche Provinzen erobert man durch Besetzung und darauffolgender Einforderung dieser Provinzen im Gegenzug für Frieden. Wenn Ihr keinen Kriegsgrund habt, wird Eure Stabilität unter einer Kriegserklärung zu leiden haben.;Bêd¹c w trakcie wojny z danym pañstwem, mo¿esz pokierowaæ swoje armie na jego terytorium. Okupuj¹c prowincje i ¿¹daj¹c ich w zamian za pokój, mo¿esz je zdobywaæ dla swojego kraju. Jeœli wypowiadaj¹c wojnê nie masz casus belli wzglêdem tego pañstwa, twoja reputacja znacznie na tym ucierpi.;Mientras estéis en guerra con una nación, podréis mover tropas por su territorio. Conquistaréis provincias enemigas si las ocupáis y exigís a cambio de la paz. Vuestra estabilidad sufrirá un duro revés al declararles la guerra, salvo que tengáis un casus belli.;Durante la guerra con un'altra nazione, le tue truppe possono avanzare nel suo territorio. Potrai conquistare province nemiche se le occupi e le richiedi in cambio della pace. Se non hai un Casus Belli, la tua stabilità risentirà molto della dichiarazione di guerra.;;Mikor háborúban állsz egy nemzettel, akkor csapataiddal bemehetesz a területükre. Területeik elfoglalása után a béke érdekében követelheted a meghódított részeket. Amennyiben nem volt okod a háborúra, úgy sokat fogsz szenvedni a háború kirobbantásával.;Jste-li s nìjakou zemí ve váleèném vztahu, mohou vaši vojáci vstoupit na její území. Okupujete-li její provincie a vznesete-li na nì nárok výmìnou za mír, provincie získáte. Nemáte-li záminku k válce, vaše stabilita vyhlášením války velice utrpí.;;;;;x
WARREQDESC;Do you wish to declare war against $COUNTRY$;Voulez-vous déclarer la guerre à $COUNTRY$ ?;Möchtet Ihr $COUNTRY$ den Krieg erklären?;Czy chcesz wypowiedzieæ wojnê pañstwu $COUNTRY$?;¿Queréis declararle la guerra a $COUNTRY$?;Desideri dichiarare guerra a: $COUNTRY$?;;Valóban háborús állapotot akarsz kinyilvánítani $COUNTRY$ nemzetével szemben?;Chcete vyhlásit válku $COUNTRY$;;;;;x
WARTITLE;Declare War;Déclarer la guerre;Krieg erklären;Wypowiedz wojnê;Declarar la guerra;Dichiara guerra;;Háború kinyilvánítása;Vyhlásit válku.;;;;;x
WE_JOIN_A_WAR;We join a War;Nous prenons part à une guerre;Wir treten in einen Krieg ein;;Entramos en guerra;;;;;;;;;x
WE_JOIN_A_WAR_LOG;§Y$FRIEND$§! has called us into the §Y$WAR$§!!;§Y$FRIEND$§! a fait appel à nous pour participer à §Y$WAR$§!!;§Y$FRIEND$§! hat uns in den §Y$WAR$§! gerufen!;;¡§Y$FRIEND$§! nos ha convocado a la §Y$WAR$§!!;;;;;;;;;x
SPLIT_RETINUES_OPTION;Split off Retinues;Détacher la Garde;Gefolge abspalten;;Separar Séquitos;;;;;;;;;x
SPLIT_QUICK_MENU;Split off Special Troops;Détacher les troupes spéciales;Spezialtruppen abspalten;;Separar Tropas especiales;;;;;;;;;x
SPLIT_MERCENARIES_OPTION;Split off Mercenaries;Détacher les mercenaires;Söldner abspalten;;Separar Mercenarios;;;;;;;;;x
SPLIT_HOLY_ORDERS_OPTION;Split off Holy Orders;Détacher les Ordres combattants;Ordenstruppen abspalten;;Separar Órdenes sagradas;;;;;;;;;x
SPLIT_EVENT_SPAWNED_OPTION;Split off Event Spawned;Détacher les troupes circonstancielles;Ereignisgenerierte Truppen abspalten;;Separar Evento generado;;;;;;;;;x
