#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_tax_0_desc;The Burghers are expected to make a small financial contribution to the greater good of the realm.;Les bourgeois doivent apporter une petite contribution financière pour le bien de la Cour.;Les bourgeois doivent apporter une petite contribution financière pour le bien de la Cour.;VRAI;Se espera que los burgueses realicen una pequeña contribución financiera por el bien del reino.;;;;;;;;;x
city_tax_1_desc;The Burghers are expected to make a moderate financial contribution to the greater good of the realm.;Les bourgeois doivent apporter une contribution financière modérée pour le bien de la Cour.;Les bourgeois doivent apporter une contribution financière modérée pour le bien de la Cour.;VRAI;Se espera que los burgueses realicen una contribución financiera moderada por el bien del reino.;;;;;;;;;x
city_tax_2_desc;The Burghers are expected to make a substantial financial contribution to the greater good of the realm.;Les bourgeois doivent apporter une contribution financière substantielle pour le bien de la Cour.;Les bourgeois doivent apporter une contribution financière substantielle pour le bien de la Cour.;VRAI;Se espera que los burgueses realicen una contribución financiera sustanciosa por el bien del reino.;;;;;;;;;x
city_tax_3_desc;The Burghers are expected to make a large financial contribution to the greater good of the realm. ;Les bourgeois doivent apporter une très lourde contribution financière pour le bien de la Cour. ;Les bourgeois doivent apporter une très lourde contribution financière pour le bien de la Cour. ;VRAI;Se espera que los burgueses realicen una gran contribución financiera por el bien del reino.;;;;;;;;;x
temple_contract;Church Levies;Troupes cléricales;Troupes cléricales;VRAI;Levas de iglesia;;;;;;;;;x
temple_contract_0;Minimal Church Levies;Troupes cléricales – Minimum;Troupes cléricales – Minimum;VRAI;Leva de iglesia mínima;;;;;;;;;x
temple_contract_0_desc;The Prince-Bishops are expected to provide a small amount of troops for the defense of the realm.;Le clergé est tenu de mettre à disposition un petit pourcentage de troupes pour la défense.;Le clergé est tenu de mettre à disposition un petit pourcentage de troupes pour la défense.;VRAI;Se espera que los príncipes-obispos proporcionen una pequeña cantidad de tropas para la defensa del reino.;;;;;;;;;x
temple_contract_1;Normal Church Levies;Troupes cléricales – Normales;Troupes cléricales – Normales;VRAI;Leva de iglesia mediana;;;;;;;;;x
temple_contract_1_desc;The Prince-Bishops are expected to provide a moderate amount of troops for the defense of the realm.;Le clergé est tenu de mettre à disposition un pourcentage raisonnable de troupes pour la défense.;Le clergé est tenu de mettre à disposition un pourcentage raisonnable de troupes pour la défense.;VRAI;Se espera que los príncipes-obispos proporcionen una cantidad moderada de tropas para la defensa del reino.;;;;;;;;;x
temple_contract_2;Large Church Levies;Troupes cléricales - Importantes;Troupes cléricales - Importantes;VRAI;Leva de iglesia numerosa;;;;;;;;;x
temple_contract_2_desc;The Prince-Bishops are expected to provide a substantial amount of troops for the defense of the realm. ;Le clergé est tenu de mettre à disposition un pourcentage important de troupes pour la défense. ;Le clergé est tenu de mettre à disposition un pourcentage important de troupes pour la défense. ;VRAI;Se espera que los príncipes-obispos proporcionen una cantidad sustanciosa de tropas para la defensa del reino..;;;;;;;;;x
temple_contract_3;Maximum Church Levies;Troupes cléricales - Maximum;Troupes cléricales - Maximum;VRAI;Leva de iglesia máxima;;;;;;;;;x
temple_contract_3_desc;The Prince-Bishops are expected to provide a large amount of troops for the defense of the realm. ;Le clergé est tenu de mettre à disposition un important pourcentage de troupes pour la défense. ;Le clergé est tenu de mettre à disposition un important pourcentage de troupes pour la défense. ;VRAI;Se espera que los príncipes-obispos proporcionen una gran cantidad de tropas para la defensa del reino..;;;;;;;;;x
temple_tax;Church Taxation;Impôts cléricaux;Impôts cléricaux;VRAI;Impuesto de iglesia;;;;;;;;;x
temple_tax_0;No Church Tax;Aucun impôt clérical;Aucun impôt clérical;VRAI;Sin impuesto de iglesia;;;;;;;;;x
temple_tax_0_desc;Landed Priests are exempt from taxes.;Le clergé est exonéré d’impôts.;Le clergé est exonéré d’impôts.;VRAI;Los sacerdotes hacendados están exentos de impuestos.;;;;;;;;;x
temple_tax_1;Minimal Church Tax;Impôts cléricaux - Minimum;Impôts cléricaux - Minimum;VRAI;Impuesto de iglesia mínimo;;;;;;;;;x
temple_tax_1_desc;Landed Priests are expected to make a small financial contribution to the greater good of the realm.;Le clergé doit apporter une petite contribution financière pour le bien de la Cour.;Le clergé doit apporter une petite contribution financière pour le bien de la Cour.;VRAI;Se espera que los sacerdotes hacendados realicen una pequeña contribución financiera por el bien del reino.;;;;;;;;;x
temple_tax_2;Medium Church Tax;Impôts cléricaux – Moyens;Impôts cléricaux – Moyens;VRAI;Impuesto de iglesia moderado;;;;;;;;;x
temple_tax_2_desc;Landed Priests are expected to make a moderate financial contribution to the greater good of the realm.;Le clergé doit apporter une contribution financière moyenne pour le bien de la Cour.;Le clergé doit apporter une contribution financière moyenne pour le bien de la Cour.;VRAI;Se espera que los sacerdotes hacendados realicen una pequeña contribución financiera por el bien del reino.;;;;;;;;;x
temple_tax_3;Large Church Tax;Impôts cléricaux – Importants;Impôts cléricaux – Importants;VRAI;Impuesto de iglesia alto;;;;;;;;;x
temple_tax_3_desc;Landed Priests are expected to make a substantial financial contribution to the greater good of the realm. ;Le clergé doit apporter une importante contribution financière pour le bien. ;Le clergé doit apporter une importante contribution financière pour le bien. ;VRAI;Se espera que los sacerdotes hacendados realicen una contribución financiera sustanciosa por el bien del reino.;;;;;;;;;x
centralization_2_desc;The powers of the nobility and the monarch are in precarious balance.;Les pouvoirs de la noblesse et du monarque répondent à un équilibre précaire.;Les pouvoirs de la noblesse et du monarque répondent à un équilibre précaire. Les vassaux ne peuvent plus livrer de guerres privées au sein du Royaume.;FAUX;El poder de la nobleza está peligrosamente igualado al del monarca.;;;;;;;;;x
LOADING_TIP_1;Seniority succession is a great way to reunite your family lands but for some reason tends to lower your life expectancy.;Le Séniorat permet de réunir les terres familiales, mais tend à réduire votre espérance de vie.;Le Séniorat permet de réunir les terres familiales, mais tend à réduire votre espérance de vie.;VRAI;La sucesión por veteranía es gran forma de reunir las tierras de tu familia pero, por algún motivo, tu esperanza de vida baja.;;;;;;;;;x
SUCCESSION_SETUP;Succession Inheritance;Succession;Succession;VRAI;Herencia de sucesión;;;;;;;;;x
good_deeds_desc;You are doing good deeds to increase your [Player.Religion.GetPietyName];Vous faites de bonnes actions pour améliorer votre [Player.Religion.GetPietyName];Vous faites de bonnes actions pour améliorer votre piété;FAUX;Estás haciendo buenas obras para aumentar tu [Player.Religion.GetPietyName].;;;;;;;;;x
MILITARY_MENU;Military;Militaire;Militaire;VRAI;Fuerzas armadas;Militare;;;;;;;;x
PROV611;Qazan;Qazan;Kama;FAUX;Qazan;;;;;;;;;x
PROV614;Ashli;Ashli;Oural;FAUX;Ashli;;;;;;;;;x
PROV617;Uzen;Uzen;Bashkirs;FAUX;Uzen;;;;;;;;;x
PROV618;Atyrau;Atyrau;Yaik;FAUX;Atyrau;;;;;;;;;x
PROV621;Kangly;Kangly;Emba;FAUX;Kangly;;;;;;;;;x
PROV640;Sirjan;Sirjan;Zermanya;FAUX;Sirjan;;;;;;;;;x
PROV894;Saravan;Saravan;Sourgout;FAUX;Saravan;;;;;;;;;x
PROV895;Yaik;Yaik;Baloutchistan;FAUX;Yaik;;;;;;;;;x
PROV897;Inder;Inder;Désert de Ryn;FAUX;Inder;;;;;;;;;x
PROV898;Tobol;Tobol;Omsk;FAUX;Tobol;;;;;;;;;x
PROV900;Syr Darya;Syr Darya;Kyzylorda;FAUX;Syr Darya;;;;;;;;;x
PROV901;Kyzyl-Kum;Kyzyl-Kum;Aral;FAUX;Kyzyl-Kum;;;;;;;;;x
PROV907;Mandesh;Mandesh;Sabzevar;FAUX;Mandesh;;;;;;;;;x
INDEPENDENT;Independent;Indépendant;Souverain;FAUX;Independiente;Indipendente;;;;;;;;x
CH_PIETY_CHANGE;[Player.Religion.GetPietyName] $DIRECTION$ by $CHANGE$;[Player.Religion.GetPietyName] $DIRECTION$ de $CHANGE$;Piété $DIRECTION$ de $CHANGE$;FAUX;[Player.Religion.GetPietyName]: $DIRECTION$ en $CHANGE$;;;;;;;;;x
seniority;Seniority;Séniorat;Séniorat;VRAI;Veteranía;;;;;;;;;x
CHURCH_TAX;Church Tax;Impôts cléricaux;Impôts cléricaux;VRAI;Impuesto de iglesia;;;;;;;;;x
STAT_SCORE_DESC;The Prestige and [Player.Religion.GetPietyName] of each successive character you have played is added to your score at the time of their death. Your score will determine your final rank when the game ends.;Le prestige et la [Player.Religion.GetPietyName] de chaque personnage successif que vous avez incarné sont additionnés à votre score à sa mort. Votre score détermine votre classement final à la fin de la partie.;Le prestige et la piété de chaque personnage successif que vous avez incarné sont additionnés à votre score à sa mort. Votre score détermine votre classement final à la fin de la partie.;FAUX;El Prestigio y la [Player.Religion.GetPietyName] de todos los personajes a los que interpretes se suma a tu puntuación cuando estos mueren. Tu puntuación determinará el rango final cuando acabe el juego.;;;;;;;;;x
FROM_DEMESNE;From Demesne;Personnelles;Personnelles;VRAI;De la heredad;;;;;;;;;x
FROM_VASSALS;From Vassals;Ban;Ban;VRAI;De los vasallos;;;;;;;;;x
HIRE_REPUBLIC_DESC;Hire ships from §Y$TITLE$§W for §Y$COST$§W [Player.Religion.GetPietyName].;Mobilisez des navires §Y$TITLE$§W pour §Y$COST$§W de [Player.Religion.GetPietyName].;Mobilisez des navires §Y$TITLE$§W pour §Y$COST$§W de piété.;FAUX;Contrata barcos del §Y$TITLE$§W por §Y$COST$§W de [Player.Religion.GetPietyName].;;;;;;;;;x
MONTHLY_PIETY_OTHER;Monthly [Religion.GetPietyName];[Religion.GetPietyName] mensuelle;Solde mensuel;FAUX;[Religion.GetPietyName] mensual;;;;;;;;;x
MONTHLY_GOLD;Monthly Balance;Solde mensuel;;FAUX;Saldo mensual;;;;;;;;;x
RAISE_DEMESNE;Raise Personal Levies;Lever les troupes personnelles;Lever les troupes personnelles;VRAI;Reclutar de las propias levas;;;;;;;;;x
DISMISS_DEMESNE;Dismiss Personal Levies;Démobiliser les troupes personnelles;Démobiliser les troupes personnelles;VRAI;Descartar de las propias levas;;;;;;;;;x
nick_the_hammer;the Hammer;Martel;Martel;VRAI;El Martillo;;;;;;;;;x
nick_priest_hater;Priest-Hater;l'Anti-prêtre;l'Anti-prêtre;VRAI;Repudiacuras;;;;;;;;;x
nick_the_quarreller;the Quarreller;le Hutin;le Hutin;VRAI;El Peleón;;;;;;;;;x
REL_BROTHER_IN_LAW;brother-in-law;beau-frère;beau-frère;VRAI;cuñado;;;;;;;;;x
REL_SISTER_IN_LAW;sister-in-law;belle-sœur;belle-sœur;VRAI;cuñada;;;;;;;;;x
TITLE_PIETY;Monthly [Player.Religion.GetPietyName];[Player.Religion.GetPietyName] mensuelle;Piété mensuelle;FAUX;[Player.Religion.GetPietyName] mensual;;;;;;;;;x
TITLE_KING_CREATION_PIETY_COST;You need §R$COST$§! $PIETYNAME$ to create a Kingdom.;Vous devez disposer de §R$COST$§! de $PIETYNAME$ pour créer un Royaume.;Vous devez disposer de §R$COST$§! de piété pour créer un Royaume.;FAUX;Necesitas §R$COST$§! de $PIETYNAME$ para crear un reino.;;;;;;;;;x
humble_desc;Humility, or 'Humilitas', is the seventh virtue and the opposite of Pride. Humble characters gain [Player.Religion.GetPietyName] where the proud gain Prestige. Humble characters tend to dislike prideful ones.;L’humilité, 'humilitas' en latin, est la septième vertu. L’humble travaille dur pour améliorer sa [Player.Religion.GetPietyName] et a tendance à ne pas apprécier l’orgueilleux.;L’humilité, 'humilitas' en latin, est la septième vertu. L’humble travaille dur pour améliorer sa piété et a tendance à ne pas apprécier l’orgueilleux.;FAUX;La humildad o 'humilitas' es la séptima virtud opuesta al orgullo. Los personajes humildes ganan [Player.Religion.GetPietyName], mientras que los orgullosos obtienen prestigio. Los primeros suelen rechazar a los últimos.;;;;;;;;;x
