#CODE;ENGLISH;FRENCH;;;;;;;;;;;;x
WARREQDESC;Do you wish to declare war against $COUNTRY$;Voulez-vous déclarer la guerre à $COUNTRY$ ?;;;;;;;;;;;;x
NO_WAR_WHEN_REGENCY;While we have a Regency Council, we can not start any wars.;Il faudra attendre la fin de la Régence pour déclencher une nouvelle guerre.;;;;;;;;;;;;x
WARDESC;While at war with a nation you can move your troops into its territory. By occupying its counties and demanding them in return for a Peace you conquer enemy counties. Unless you have a Casus Belli your Stability will suffer greatly from a declaration of war.;Une guerre avec un autre pays permet de déplacer des troupes sur son territoire. Pour conquérir des provinces, occupez-les et exigez de les conserver en échange de la paix. Sauf casus belli, votre stabilité pâtit d'une déclaration de guerre.;;;;;;;;;;;;x
NO_WAR_ALLIED;You may not declare war upon a country which you have an Alliance with. Break the Alliance first.;Vous ne pouvez pas déclarer la guerre à un pays auquel vous êtes allié. Rompez d‘abord l’alliance.;;;;;;;;;;;;x
NO_WAR_CHAOS;You may not declare war at the moment as your country is too disorganized. Get above -3 stability first;Vous ne pouvez pas déclarer la guerre pour le moment, car votre pays est trop désorganisé. Remontez d’abord votre stabilité au-dessus de -3.;;;;;;;;;;;;x
MILITARY_MENU;§YMilitary§!;Militaire;;;;;;;;;;;;x
PROV79;Zeeland;Zélande;;;;;;;;;;;;x
PROV157;Santiago;Compostelle;;;;;;;;;;;;x
PROV194;Plasencia;Plasence;;;;;;;;;;;;x
PROV220;Melgueil;Nîmes;;;;;;;;;;;;x
PROV246;Grisons;Rhétie;;;;;;;;;;;;x
PROV248;St. Gallen;Saint Gall;;;;;;;;;;;;x
PROV280;Westrobothnia;Västerbotten;;;;;;;;;;;;x
PROV288;Wermelandia;Värmland;;;;;;;;;;;;x
PROV292;Sudermannia;Södermanland;;;;;;;;;;;;x
PROV293;Ostrogothia;Östergötland;;;;;;;;;;;;x
PROV297;Westrogothia;Västergötland;;;;;;;;;;;;x
PROV377;Läänemaa;Lääne;;;;;;;;;;;;x
PROV383;Tavastia;Häme;;;;;;;;;;;;x
PROV397;Saamod;Samoyédie;;;;;;;;;;;;x
PROV416;Latgale;Latgalie;;;;;;;;;;;;x
PROV610;Bolghar;Bulgarie;;;;;;;;;;;;x
PROV627;Kara-Kum;Karakoum;;;;;;;;;;;;x
PROV642;Larestan;Ladistan;;;;;;;;;;;;x
PROV804;Al Alamayn;El Alamein;;;;;;;;;;;;x
PROV1017;Western Cyclades;Mer de Myrto;;;;;;;;;;;;x
PROV1033;Golfe de Hammamet;Canal de Sicile;;;;;;;;;;;;x
PROV940;Sea of Palestine;Côte de Palestine;;;;;;;;;;;;x
PROV943;Näsijärvi;Lac Näsijärvi;;;;;;;;;;;;x
PROV946;Cilician Sea;Golfe d'Antalya;;;;;;;;;;;;x
PROV951;Coast of Kolkhida;Côte de Colchis;;;;;;;;;;;;x
PROV955;Saimaa;Lac Saimaa;;;;;;;;;;;;x
PROV956;Kallavesi;Lac Kallavesi;;;;;;;;;;;;x
PROV957;Oulujärvi;Lac Oulu;;;;;;;;;;;;x
PROV958;Ladoga;Lac Ladoga;;;;;;;;;;;;x
PROV959;Mälaren;Lac Mälar;;;;;;;;;;;;x
PROV961;Hjälmaren;Lac Hjälmaren;;;;;;;;;;;;x
PROV966;The Solent;Solent;;;;;;;;;;;;x
PROV972;Kara-Bogaz Gol;Golfe de Kara Bougaz;;;;;;;;;;;;x
PROV973;Waddenzee;Mer des Wadden;;;;;;;;;;;;x
PROV974;Bay of Biscay;Côte de Bordeaux;;;;;;;;;;;;x
PROV990;Sea of Shetland;Yell Sound;;;;;;;;;;;;x
PROV992;The Minch;Minch du Nord;;;;;;;;;;;;x
PROV996;The Wash;Golfe du Wash;;;;;;;;;;;;x
PROV997;Onega;Lac Onega;;;;;;;;;;;;x
PROV1003;Bight of Hanö;Baie Hanö;;;;;;;;;;;;x
PROV1011;Mauretanian Coast;Côte de Mauritanie;;;;;;;;;;;;x
shiite;Shia;Shiite;;;;;;;;;;;;x
pagan;Pagan;Païen;;;;;;;;;;;;x
waldensian;Waldensian;Vaudois;;;;;;;;;;;;x
nestorian;Nestorian;Nestorien;;;;;;;;;;;;x
zoroastrian;Zoroastrian;Zoroastrien;;;;;;;;;;;;x
GOD_THE_GREATEST;the Greatest;le Plus grand;;;;;;;;;;;;x
GOD_THE_ALLFATHER;the Allfather;le Tout Puissant;;;;;;;;;;;;x
TRIBE_OF;Tribe of;Peuple des;;;;;;;;;;;;x
CALIPH_FOA;Your Imperial Majesty;Commandeur de croyants;;;;;;;;;;;;x
GRANDMASTER;Grandmaster;Grand-Maître;;;;;;;;;;;;x
HOCHMEISTER;Hochmeister;Grand-Maître;;;;;;;;;;;;x
JIHAD;Jihad;Djihad;;;;;;;;;;;;x
THE;the;§Y§!;;;;;;;;;;;;x
CAP_THE;The;Le(la);;;;;;;;;;;;x
NATION_OVERVIEW_MENU;Realm;États;;;;;;;;;;;;x
NOMINATE_SUCCESSOR;Nominate;Nominer;;;;;;;;;;;;x
COUNTY;County;Comtales;;;;;;;;;;;;x
DUCAL;Ducal;Ducales;;;;;;;;;;;;x
ROYAL;Royal;Royales;;;;;;;;;;;;x
IMPERIAL;Imperial;Impériales;;;;;;;;;;;;x
CURRENT_LAWS;Laws;Lois;;;;;;;;;;;;x
seniority;Seniority;Séniorat;;;;;;;;;;;;x
turkish_succession;Open;Islamique;;;;;;;;;;;;x
AGNATIC_SUCCESSION;Agnatic Succession;Agnatique;;;;;;;;;;;;x
COGNATIC_SUCCESSION;Cognatic Succession;Agnatico-cognatique;;;;;;;;;;;;x
BM_FATE_OF_ENGLAND_DESC;September 20, 1066 AD. King Harold Godwinson rushes to defend the shores of England against the forces of his traitorous brother Tostig and the Norwegian king Harald IV, nicknamed 'Hårdråde' (Hard Ruler). Meanwhile, William, Duke of Normandy, is about to launch his own invasion of England, sanctioned by Pope Alexander II himself. Saxon, Norse, or Norman - who shall rule Albion?;20 septembre 1066. Le roi Harold Godwinson se précipite pour défendre les rivages de l’Angleterre contre les forces de son traître de frère, Tostig, et du roi norvégien Harald III, surnommé 'Hårdråde'. Entre temps, Guillaume, duc de Normandie, s’apprête, lui aussi, à envahir l’Angleterre, sanctionné par le Pape Alexandre II en personne. Saxons, Norvégiens ou Normands… Qui régnera sur Albion ?;;;;;;;;;;;;x
BM_NORMAN_CONQUEST_DESC;Victorious at the hard-fought Battle of Hastings, William, Duke of Normandy, has proclaimed himself King of England. Displaced Saxon lords rage against the French speaking usurpers as fief after fief is given to William's loyal followers. In Anatolia, the Seljuk Turks under the great sultan Alp Arslan are about to invade the Byzantine Empire in a struggle that will determine the fate of Asia Minor...;Après avoir remporté la redoutable bataille d’Hastings, Guillaume, duc de Normandie, s’est autoproclamé roi d’Angleterre. Les seigneurs saxons sont fous de rage contre ces usurpateurs parlant français en voyant que leurs fiefs sont offerts, les uns après les autres, aux fidèles partisans de Guillaume. En Anatolie, les Turcs Seljuks, sous l’autorité du grand sultan Alp Arslan, s’apprêtent à envahir l’Empire byzantin et à livrer une bataille qui scellera le destin de l’Asie mineure...;;;;;;;;;;;;x
BM_THIRD_CRUSADE_DESC;Jerusalem has fallen to the forces of the great infidel, Saladin, but Henry II of England, Philip II of France, and Holy Roman Emperor Frederick 'Barbarossa' have, in their righteous zeal, ended their petty disputes and stand ready to march against the Moor in the most powerful Crusade yet... Deus Vult!;Jérusalem est aux mains des forces du grand infidèle, Saladin, mais Henri II d’Angleterre, Philippe II de France et Frédéric 'Barberousse' du Saint Empire romain germanique ont mis fin aux querelles qui les opposaient pour unir leurs forces contre les Maures au cours de la plus puissante des croisades... Deus Vult !;;;;;;;;;;;;x
BM_100_YEARS_WAR_DESC;The death of French King Charles IV in 1328 with no immediate heir triggered a succession dispute that would last for over a hundred years. Edward III of England was the closest living male heir, but the French nobility, balking at the prospect of a foreign king, claimed the line could not pass through a woman, and crowned another pretender - Philip. Nine years later, war broke out...;En 1328, la mort du roi français Charles IV, sans héritier immédiat, a donné lieu à une guerre de succession de plus d’un siècle. Édouard III d’Angleterre était son héritier le plus proche, mais la noblesse française, horrifiée par l’idée de voir un étranger monter sur le trône, a refusé qu’un tel héritage soit transmis par une femme et couronné un autre prétendant, Philippe. Neuf années plus tard, la guerre a éclaté...;;;;;;;;;;;;x
TITLE_CREATION_HAS_OWNER;This title already exists!;Toute création ou usurpation de titres sera impossible tant que vous détiendrez un titre temporaire.;;;;;;;;;;;;x
FEUDAL_TAX;Feudal Tax;Impôts féodaux;;;;;;;;;;;;x
CITY_TAX;City Tax;Impôts des cités;;;;;;;;;;;;x
CHURCH_TAX;Church Tax;Impôts cléricaux;;;;;;;;;;;;x
FROM_DEMESNE;From Demesne;Personnelles;;;;;;;;;;;;x
FROM_VASSALS;From Vassals;Ban;;;;;;;;;;;;x
MONTHLY_PIETY_OTHER;Monthly [Religion.GetPietyName];[Religion.GetPietyName] mensuelle;;;;;;;;;;;;x
RAISE_DEMESNE;Raise Personal Levies;Lever les troupes personnelles;;;;;;;;;;;;x
DISMISS_DEMESNE;Dismiss Personal Levies;Démobiliser les troupes personnelles;;;;;;;;;;;;x
nick_the_hammer;the Hammer;Martel;;;;;;;;;;;;x
nick_priest_hater;Priest-Hater;l'Anti-prêtre;;;;;;;;;;;;x
nick_the_quarreller;the Quarreller;le Hutin;;;;;;;;;;;;x
TITLE_PIETY;Monthly [Player.Religion.GetPietyName];[Player.Religion.GetPietyName] mensuelle;;;;;;;;;;;;x
title_prince_iranian;Shahzada;Chahzadeth;;;;;;;;;;;;x
title_prince_female_iranian;Shahdokht;Chahdokht;;;;;;;;;;;;x
title_court_jester;Court Jester;Bouffon;;;;;;;;;;;;x
title_keeper_of_swans_desc;With Swan meat being without doubt the finest meat available from either beast or fowl, the need to ensure a steady supply of Swans is important. The post of Master of Swans carries a certain amount of prestige.;Le cygne étant indéniablement la viande la plus fine qui soit, il est important d’en avoir suffisamment à disposition. Le titre de gardien des cygnes est auréolé d’un certain prestige.;;;;;;;;;;;;x
title_master_of_the_hunt;Master of the Hunt;Veneur;;;;;;;;;;;;x
title_grand_butler_desc;Although most of the household duties were passed over to servants, the butler had the right to pour the liege's wine when at his table. With the ability to grab the liege's ear at the same time, the butler was an important man.;Bien que la plupart des tâches ménagères revenaient aux serviteurs, le majordome avait le droit de servir du vin à son suzerain lorsque celui-ci était à table, ce qui en faisait un personnage important.;;;;;;;;;;;;x
title_cupbearer_desc;Poison is always a danger, so being entrusted with serving drinks is a great honor.;L’empoisonnement constitue un danger et se voir confier le privilège de servir à boire est un grand honneur.;;;;;;;;;;;;x
title_paramount_knight_desc;This paragon of chivalric virtue is the envy of the realm - every man wants to be like him and sees his friends as their friends;Ce modèle de vertu suscite l’envie de tous les sujets du Royaume. Tous les hommes rêvent de lui ressembler et d’avoir les mêmes amis.;;;;;;;;;;;;x
title_despot_desc;Despot is the highest honorary title in the Byzantine Empire, second only to the Emperor. It can only be granted to close relatives, traditionally the oldest son.;Le despote est le plus haut titre honorifique de l’Empire byzantin, après celui d’empereur. Seuls les proches parents, traditionnellement le fils aîné, peuvent en bénéficier.;;;;;;;;;;;;x
title_sebastokrator;Sebastokrator;Sébastocrate;;;;;;;;;;;;x
title_sebastokrator_desc;The title of Sebastokrator was created as an even higher honor than that of 'Caesar'. It can only be granted to close relatives of the Emperor.;Le titre de Sébastokrator a été créé à des fins encore plus honorifique que celui de 'César'. Il est réservé aux proches parents de l’empereur.;;;;;;;;;;;;x
title_caesar_desc;Originally the highest honor in the Roman Empire, the title of Caesar can now be awarded to anyone.;Plus haut titre de l’Empire romain, le titre de César peut désormais être décerné à tout le monde.;;;;;;;;;;;;x
title_kouropalates_desc;Kouropalates - 'the One in Charge of the Palace' - is a very prestigious title in the Byzantine Empire.;Curopalate - 'celui qui a la charge du palais' est un prestigieux titre de l’Empire byzantin.;;;;;;;;;;;;x
title_anthypatos_desc;Anthypatos is Greek for Proconsul. However, the office no longer denotes a provincial governor but is purely honorary.;Anthypathos est un terme grec qui signifie proconsul. Toutefois, ce titre ne désigne plus un gouverneur provincial, et s’avère purement honorifique.;;;;;;;;;;;;x
humble_desc;Humility, or 'Humilitas', is the seventh virtue and the opposite of Pride. Humble characters gain [Player.Religion.GetPietyName] where the proud gain Prestige. Humble characters tend to dislike prideful ones.;L’humilité, 'humilitas' en latin, est la septième vertu. L’humble travaille dur pour améliorer sa [Player.Religion.GetPietyName] et a tendance à ne pas apprécier l’orgueilleux.;;;;;;;;;;;;x
